Leg,Site,H,Cor,T,Sc,Top(cm),Depth (mbsf),Density (g/cc)
145,883,B,2,H,4,100.4,13.404,1.405
145,883,B,2,H,4,102.7,13.427,1.358
145,883,B,2,H,4,105.1,13.451,1.397
145,883,B,2,H,4,107.3,13.473,1.302
145,883,B,2,H,4,109.9,13.499,1.35
145,883,B,2,H,4,111.9,13.519,1.422
145,883,B,2,H,4,114.2,13.542,1.412
145,883,B,2,H,4,116.6,13.566,1.443
145,883,B,2,H,4,118.9,13.589,1.409
145,883,B,2,H,4,121.4,13.614,1.469
145,883,B,2,H,4,123.6,13.636,1.468
145,883,B,2,H,4,126,13.66,1.412
145,883,B,2,H,4,128.3,13.683,1.421
145,883,B,2,H,4,130.6,13.706,1.389
145,883,B,2,H,4,132.9,13.729,1.4
145,883,B,2,H,4,135.4,13.754,1.361
145,883,B,2,H,4,137.6,13.776,1.393
145,883,B,2,H,4,139.9,13.799,1.415
145,883,B,2,H,4,142.4,13.824,1.348
145,883,B,2,H,4,144.8,13.848,1.32
145,883,B,2,H,4,147,13.87,1.379
145,883,B,2,H,5,2.4,13.924,1.108
145,883,B,2,H,5,5,13.95,1.426
145,883,B,2,H,5,5.3,13.953,1.383
145,883,B,2,H,5,7.5,13.975,1.383
145,883,B,2,H,5,10,14,1.365
145,883,B,2,H,5,12.3,14.023,1.408
145,883,B,2,H,5,15,14.05,1.385
145,883,B,2,H,5,17,14.07,1.385
145,883,B,2,H,5,20,14.1,1.42
145,883,B,2,H,5,21.9,14.119,1.343
145,883,B,2,H,5,24.2,14.142,1.39
145,883,B,2,H,5,25,14.15,1.256
145,883,B,2,H,5,26.3,14.163,1.375
145,883,B,2,H,5,28.8,14.188,1.374
145,883,B,2,H,5,30,14.2,1.491
145,883,B,2,H,5,31.3,14.213,1.46
145,883,B,2,H,5,33.6,14.236,1.431
145,883,B,2,H,5,35,14.25,1.404
145,883,B,2,H,5,36,14.26,1.358
145,883,B,2,H,5,38.4,14.284,1.48
145,883,B,2,H,5,40,14.3,1.544
145,883,B,2,H,5,40.8,14.308,1.448
145,883,B,2,H,5,43,14.33,1.507
145,883,B,2,H,5,45,14.35,1.428
145,883,B,2,H,5,45.5,14.355,1.409
145,883,B,2,H,5,47.8,14.378,1.352
145,883,B,2,H,5,50,14.4,1.312
145,883,B,2,H,5,50.2,14.402,1.446
145,883,B,2,H,5,52.4,14.424,1.453
145,883,B,2,H,5,55.1,14.451,1.474
145,883,B,2,H,5,57.3,14.473,1.464
145,883,B,2,H,5,60,14.5,1.559
145,883,B,2,H,5,61.8,14.518,1.531
145,883,B,2,H,5,64.4,14.544,1.513
145,883,B,2,H,5,64.9,14.549,1.515
145,883,B,2,H,5,66.9,14.569,1.422
145,883,B,2,H,5,68.9,14.589,1.387
145,883,B,2,H,5,70.1,14.601,1.482
145,883,B,2,H,5,71.3,14.613,1.477
145,883,B,2,H,5,73.8,14.638,1.368
145,883,B,2,H,5,75,14.65,1.473
145,883,B,2,H,5,76.1,14.661,1.432
145,883,B,2,H,5,78.3,14.683,1.416
145,883,B,2,H,5,80,14.7,1.486
145,883,B,2,H,5,80.6,14.706,1.456
145,883,B,2,H,5,83,14.73,1.462
145,883,B,2,H,5,85,14.75,1.476
145,883,B,2,H,5,85.4,14.754,1.411
145,883,B,2,H,5,87.5,14.775,1.427
145,883,B,2,H,5,90,14.8,1.406
145,883,B,2,H,5,92.1,14.821,1.421
145,883,B,2,H,5,95,14.85,1.521
145,883,B,2,H,5,96.9,14.869,1.513
145,883,B,2,H,5,99,14.89,1.479
145,883,B,2,H,5,100,14.9,1.479
145,883,B,2,H,5,101.5,14.915,1.418
145,883,B,2,H,5,104,14.94,1.465
145,883,B,2,H,5,105,14.95,1.51
145,883,B,2,H,5,106.3,14.963,1.481
145,883,B,2,H,5,108.6,14.986,1.507
145,883,B,2,H,5,110,15,1.659
145,883,B,2,H,5,111,15.01,1.514
145,883,B,2,H,5,113.5,15.035,1.456
145,883,B,2,H,5,115.5,15.055,1.359
145,883,B,2,H,5,120.2,15.102,1.453
145,883,B,2,H,5,122.5,15.125,1.356
145,883,B,2,H,5,124.9,15.149,1.348
145,883,B,2,H,5,127.2,15.172,1.433
145,883,B,2,H,5,129.7,15.197,1.479
145,883,B,2,H,5,131.9,15.219,1.457
145,883,B,2,H,5,134.2,15.242,1.464
145,883,B,2,H,5,136.6,15.266,1.457
145,883,B,2,H,5,139,15.29,1.453
145,883,B,2,H,5,141.3,15.313,1.448
145,883,B,2,H,5,143.6,15.336,1.517
145,883,B,2,H,5,145.9,15.359,1.425
145,883,B,2,H,6,2.3,15.423,1.559
145,883,B,2,H,6,5,15.45,1.597
145,883,B,2,H,6,5.1,15.451,1.634
145,883,B,2,H,6,7.6,15.476,1.617
145,883,B,2,H,6,10,15.5,1.597
145,883,B,2,H,6,10.1,15.501,1.575
145,883,B,2,H,6,12.3,15.523,1.62
145,883,B,2,H,6,15,15.55,1.572
145,883,B,2,H,6,17.2,15.572,1.429
145,883,B,2,H,6,19.4,15.594,1.334
145,883,B,2,H,6,20,15.6,1.323
145,883,B,2,H,6,21.8,15.618,1.321
145,883,B,2,H,6,24,15.64,1.325
145,883,B,2,H,6,25,15.65,1.403
145,883,B,2,H,6,26.5,15.665,1.346
145,883,B,2,H,6,28.7,15.687,1.352
145,883,B,2,H,6,30,15.7,1.37
145,883,B,2,H,6,31.1,15.711,1.439
145,883,B,2,H,6,33.7,15.737,1.426
145,883,B,2,H,6,35,15.75,1.427
145,883,B,2,H,6,35.9,15.759,1.404
145,883,B,2,H,6,38.1,15.781,1.384
145,883,B,2,H,6,40,15.8,1.384
145,883,B,2,H,6,40.6,15.806,1.374
145,883,B,2,H,6,43,15.83,1.386
145,883,B,2,H,6,45,15.85,1.372
145,883,B,2,H,6,45.3,15.853,1.369
145,883,B,2,H,6,47.5,15.875,1.398
145,883,B,2,H,6,50,15.9,1.371
145,883,B,2,H,6,52.3,15.923,1.443
145,883,B,2,H,6,55,15.95,1.369
145,883,B,2,H,6,56.9,15.969,1.392
145,883,B,2,H,6,59.4,15.994,1.465
145,883,B,2,H,6,60,16,1.393
145,883,B,2,H,6,61.6,16.016,1.431
145,883,B,2,H,6,63.9,16.039,1.463
145,883,B,2,H,6,65,16.05,1.505
145,883,B,2,H,6,65.9,16.059,1.558
145,883,B,2,H,6,68.4,16.084,1.374
145,883,B,2,H,6,70,16.1,1.301
145,883,B,2,H,6,70.9,16.109,1.394
145,883,B,2,H,6,73.2,16.132,1.399
145,883,B,2,H,6,75,16.15,1.447
145,883,B,2,H,6,75.4,16.154,1.388
145,883,B,2,H,6,77.8,16.178,1.408
145,883,B,2,H,6,80,16.2,1.447
145,883,B,2,H,6,82.5,16.225,1.392
145,883,B,2,H,6,85,16.25,1.369
145,883,B,2,H,6,87.1,16.271,1.364
145,883,B,2,H,6,90,16.3,1.398
145,883,B,2,H,6,92,16.32,1.759
145,883,B,2,H,6,94,16.34,1.71
145,883,B,2,H,6,95,16.35,1.799
145,883,B,2,H,6,96.4,16.364,1.455
145,883,B,2,H,6,98.9,16.389,1.475
145,883,B,2,H,6,100,16.4,1.481
145,883,B,2,H,6,101.2,16.412,1.461
145,883,B,2,H,6,103.2,16.432,1.456
145,883,B,2,H,6,105,16.45,1.469
145,883,B,2,H,6,105.9,16.459,1.408
145,883,B,2,H,6,108.4,16.484,1.348
145,883,B,2,H,6,109.9,16.499,1.319
145,883,B,2,H,6,110.5,16.505,1.323
145,883,B,2,H,6,112.7,16.527,1.373
145,883,B,2,H,6,115.3,16.553,1.245
145,883,B,2,H,6,117.4,16.574,1.301
145,883,B,2,H,6,119.6,16.596,1.305
145,883,B,2,H,6,122.2,16.622,1.226
145,883,B,2,H,6,124.4,16.644,1.265
145,883,B,2,H,6,126.9,16.669,1.368
145,883,B,2,H,6,129.1,16.691,1.66
145,883,B,2,H,6,131.6,16.716,1.51
145,883,B,2,H,6,133.8,16.738,1.42
145,883,B,2,H,6,136.3,16.763,1.402
145,883,B,2,H,6,138.6,16.786,1.367
145,883,B,2,H,6,141,16.81,1.38
145,883,B,2,H,6,143.1,16.831,1.369
145,883,B,2,H,6,145.7,16.857,1.396
145,883,B,2,H,7,2.2,16.922,1.484
145,883,B,2,H,7,5,16.95,1.473
145,883,B,2,H,7,5.1,16.951,1.202
145,883,B,2,H,7,7.2,16.972,1.457
145,883,B,2,H,7,10,17,1.539
145,883,B,2,H,7,12.1,17.021,1.442
145,883,B,2,H,7,14.3,17.043,1.342
145,883,B,2,H,7,15,17.05,1.404
145,883,B,2,H,7,16.7,17.067,1.356
145,883,B,2,H,7,19.2,17.092,1.401
145,883,B,2,H,7,20,17.1,1.359
145,883,B,2,H,7,21.7,17.117,1.327
145,883,B,2,H,7,23.8,17.138,1.375
145,883,B,2,H,7,25,17.15,1.387
145,883,B,2,H,7,26.2,17.162,1.358
145,883,B,2,H,7,28.7,17.187,1.363
145,883,B,2,H,7,30,17.2,1.296
145,883,B,2,H,7,31.1,17.211,1.421
145,883,B,2,H,7,33.3,17.233,1.415
145,883,B,2,H,7,35.8,17.258,1.386
145,883,B,2,H,7,38,17.28,1.425
145,883,B,2,H,7,40.4,17.304,1.417
145,883,B,2,H,7,42.8,17.328,1.455
145,883,B,2,H,7,45.3,17.353,1.552
145,883,B,2,H,7,47.3,17.373,1.452
145,883,B,2,H,7,50,17.4,1.414
145,883,B,2,H,7,52,17.42,1.418
145,883,B,2,H,7,54.5,17.445,1.325
145,883,B,2,H,7,56.7,17.467,1.445
145,883,B,2,H,7,59.3,17.493,1.333
145,883,B,2,H,7,61.4,17.514,1.52
145,883,B,2,H,7,63.9,17.539,1.518
145,883,B,2,H,7,66.1,17.561,1.589
145,883,B,2,H,7,68.6,17.586,1.297
145,883,B,3,H,1,2.2,17.422,1.053
145,883,B,3,H,1,5,17.45,1.021
145,883,B,3,H,1,5.4,17.454,1.27
145,883,B,3,H,1,7.4,17.474,1.27
145,883,B,3,H,1,10,17.5,1.152
145,883,B,3,H,1,12.3,17.523,1.263
145,883,B,3,H,1,15,17.55,1.276
145,883,B,3,H,1,16.8,17.568,1.359
145,883,B,3,H,1,19.2,17.592,1.31
145,883,B,3,H,1,20,17.6,1.351
145,883,B,3,H,1,21.6,17.616,1.337
145,883,B,3,H,1,23.9,17.639,1.346
145,883,B,3,H,1,25,17.65,1.349
145,883,B,3,H,1,26.2,17.662,1.357
145,883,B,3,H,1,28.7,17.687,1.408
145,883,B,3,H,1,30,17.7,1.402
145,883,B,3,H,1,30.5,17.705,1.344
145,883,B,3,H,1,32.7,17.727,1.362
145,883,B,3,H,1,35,17.75,1.357
145,883,B,3,H,1,37.5,17.775,1.343
145,883,B,3,H,1,40,17.8,1.445
145,883,B,3,H,1,40.8,17.808,1.402
145,883,B,3,H,1,42.9,17.829,1.425
145,883,B,3,H,1,45.5,17.855,1.312
145,883,B,3,H,1,47.6,17.876,1.347
145,883,B,3,H,1,50,17.9,1.411
145,883,B,3,H,1,52.3,17.923,1.374
145,883,B,3,H,1,54.7,17.947,1.385
145,883,B,3,H,1,57.2,17.972,1.399
145,883,B,3,H,1,59.5,17.995,1.321
145,883,B,3,H,1,61.8,18.018,1.385
145,883,B,3,H,1,64.1,18.041,1.477
145,883,B,3,H,1,66.2,18.062,1.603
145,883,B,3,H,1,68.9,18.089,1.598
145,883,B,3,H,1,71,18.11,1.435
145,883,B,3,H,1,73.4,18.134,1.333
145,883,B,3,H,1,75.6,18.156,1.467
145,883,B,3,H,1,78.2,18.182,1.394
145,883,B,3,H,1,80.3,18.203,1.474
145,883,B,3,H,1,82.8,18.228,1.542
145,883,B,3,H,1,85.3,18.253,1.469
145,883,B,3,H,1,87.3,18.273,1.473
145,883,B,3,H,1,89.9,18.299,1.474
145,883,B,3,H,1,91.9,18.319,1.343
145,883,B,3,H,1,94.6,18.346,1.406
145,883,B,3,H,1,96.8,18.368,1.486
145,883,B,3,H,1,99.3,18.393,1.421
145,883,B,3,H,1,101.4,18.414,1.382
145,883,B,3,H,1,103.9,18.439,1.386
145,883,B,3,H,1,106,18.46,1.394
145,883,B,3,H,1,108.5,18.485,1.42
145,883,B,3,H,1,110.7,18.507,1.379
145,883,B,3,H,1,113.2,18.532,1.462
145,883,B,3,H,1,115.5,18.555,1.408
145,883,B,3,H,1,118,18.58,1.374
145,883,B,3,H,1,120.2,18.602,1.404
145,883,B,3,H,1,122.7,18.627,1.358
145,883,B,3,H,1,124.7,18.647,1.371
145,883,B,3,H,1,127.1,18.671,1.399
145,883,B,3,H,1,129.6,18.696,1.442
145,883,B,3,H,1,131.8,18.718,1.353
145,883,B,3,H,1,134.1,18.741,1.342
145,883,B,3,H,1,136.7,18.767,1.505
145,883,B,3,H,1,138.7,18.787,1.399
145,883,B,3,H,1,141.3,18.813,1.426
145,883,B,3,H,1,143.5,18.835,1.417
145,883,B,3,H,1,145.9,18.859,1.492
145,883,B,3,H,2,2.2,18.922,1.379
145,883,B,3,H,2,5,18.95,1.394
145,883,B,3,H,2,5.1,18.951,1.37
145,883,B,3,H,2,7.6,18.976,1.332
145,883,B,3,H,2,10,19,1.421
145,883,B,3,H,2,11.9,19.019,1.427
145,883,B,3,H,2,14.4,19.044,1.461
145,883,B,3,H,2,15,19.05,1.404
145,883,B,3,H,2,16.8,19.068,1.386
145,883,B,3,H,2,19,19.09,1.285
145,883,B,3,H,2,20,19.1,1.426
145,883,B,3,H,2,21.5,19.115,1.398
145,883,B,3,H,2,23.8,19.138,1.38
145,883,B,3,H,2,25,19.15,1.372
145,883,B,3,H,2,26.2,19.162,1.389
145,883,B,3,H,2,28.4,19.184,1.397
145,883,B,3,H,2,30,19.2,1.463
145,883,B,3,H,2,30.8,19.208,1.358
145,883,B,3,H,2,33.3,19.233,1.646
145,883,B,3,H,2,35,19.25,1.723
145,883,B,3,H,2,35.8,19.258,1.393
145,883,B,3,H,2,37.9,19.279,1.434
145,883,B,3,H,2,40,19.3,1.393
145,883,B,3,H,2,40.2,19.302,1.434
145,883,B,3,H,2,42.8,19.328,1.505
145,883,B,3,H,2,45,19.35,1.489
145,883,B,3,H,2,47.3,19.373,1.468
145,883,B,3,H,2,50.1,19.401,1.431
145,883,B,3,H,2,52.3,19.423,1.378
145,883,B,3,H,2,54.4,19.444,1.297
145,883,B,3,H,2,55,19.45,1.301
145,883,B,3,H,2,56.9,19.469,1.38
145,883,B,3,H,2,59.2,19.492,1.315
145,883,B,3,H,2,60,19.5,1.325
145,883,B,3,H,2,61.7,19.517,1.348
145,883,B,3,H,2,63.9,19.539,1.261
145,883,B,3,H,2,65,19.55,1.418
145,883,B,3,H,2,66.6,19.566,1.336
145,883,B,3,H,2,68.9,19.589,1.353
145,883,B,3,H,2,70,19.6,1.297
145,883,B,3,H,2,71.1,19.611,1.293
145,883,B,3,H,2,73.4,19.634,1.374
145,883,B,3,H,2,75,19.65,1.339
145,883,B,3,H,2,75.9,19.659,1.368
145,883,B,3,H,2,78.3,19.683,1.335
145,883,B,3,H,2,80.1,19.701,1.304
145,883,B,3,H,2,80.4,19.704,1.324
145,883,B,3,H,2,82.4,19.724,1.413
145,883,B,3,H,2,85.1,19.751,1.392
145,883,B,3,H,2,87.3,19.773,1.389
145,883,B,3,H,2,90,19.8,1.396
145,883,B,3,H,2,91.9,19.819,1.405
145,883,B,3,H,2,94.3,19.843,1.451
145,883,B,3,H,2,95,19.85,1.396
145,883,B,3,H,2,96.7,19.867,1.447
145,883,B,3,H,2,98.9,19.889,1.491
145,883,B,3,H,2,100,19.9,1.556
145,883,B,3,H,2,101.2,19.912,1.523
145,883,B,3,H,2,103.7,19.937,1.459
145,883,B,3,H,2,105,19.95,1.535
145,883,B,3,H,2,106,19.96,1.503
145,883,B,3,H,2,108.1,19.981,1.564
145,883,B,3,H,2,110,20,1.525
145,883,B,3,H,2,110.5,20.005,1.576
145,883,B,3,H,2,113,20.03,1.519
145,883,B,3,H,2,115.3,20.053,1.465
145,883,B,3,H,2,117.8,20.078,1.508
145,883,B,3,H,2,119.8,20.098,1.525
145,883,B,3,H,2,122.5,20.125,1.538
145,883,B,3,H,2,124.5,20.145,1.446
145,883,B,3,H,2,126.9,20.169,1.491
145,883,B,3,H,2,129.2,20.192,1.443
145,883,B,3,H,2,131.8,20.218,1.51
145,883,B,3,H,2,133.9,20.239,1.477
145,883,B,3,H,2,136.4,20.264,1.411
145,883,B,3,H,2,138.6,20.286,1.38
145,883,B,3,H,2,141,20.31,1.498
145,883,B,3,H,2,143.2,20.332,1.374
145,883,B,3,H,2,145.6,20.356,1.461
145,883,B,3,H,3,2.3,20.423,1.45
145,883,B,3,H,3,5,20.45,1.57
145,883,B,3,H,3,5.5,20.455,1.467
145,883,B,3,H,3,7.5,20.475,1.431
145,883,B,3,H,3,10,20.5,1.499
145,883,B,3,H,3,10.1,20.501,1.464
145,883,B,3,H,3,12.5,20.525,1.432
145,883,B,3,H,3,15,20.55,1.406
145,883,B,3,H,3,17.1,20.571,1.486
145,883,B,3,H,3,20,20.6,1.487
145,883,B,3,H,3,22,20.62,1.476
145,883,B,3,H,3,24.3,20.643,1.498
145,883,B,3,H,3,25,20.65,1.434
145,883,B,3,H,3,26.6,20.666,1.424
145,883,B,3,H,3,29.2,20.692,1.425
145,883,B,3,H,3,30,20.7,1.451
145,883,B,3,H,3,31.4,20.714,1.412
145,883,B,3,H,3,33.6,20.736,1.457
145,883,B,3,H,3,35,20.75,1.482
145,883,B,3,H,3,36.2,20.762,1.465
145,883,B,3,H,3,38.6,20.786,1.406
145,883,B,3,H,3,40,20.8,1.46
145,883,B,3,H,3,41.2,20.812,1.444
145,883,B,3,H,3,43.3,20.833,1.453
145,883,B,3,H,3,45,20.85,1.431
145,883,B,3,H,3,45.8,20.858,1.444
145,883,B,3,H,3,48.2,20.882,1.528
145,883,B,3,H,3,50,20.9,1.496
145,883,B,3,H,3,50.8,20.908,1.446
145,883,B,3,H,3,52.9,20.929,1.493
145,883,B,3,H,3,55,20.95,1.494
145,883,B,3,H,3,57.3,20.973,1.479
145,883,B,3,H,3,60,21,1.439
145,883,B,3,H,3,62.1,21.021,1.475
145,883,B,3,H,3,65,21.05,1.463
145,883,B,3,H,3,67,21.07,1.459
145,883,B,3,H,3,69.1,21.091,1.483
145,883,B,3,H,3,70.1,21.101,1.455
145,883,B,3,H,3,71.3,21.113,1.473
145,883,B,3,H,3,73.5,21.135,1.45
145,883,B,3,H,3,75,21.15,1.506
145,883,B,3,H,3,75.6,21.156,1.457
145,883,B,3,H,3,78.2,21.182,1.49
145,883,B,3,H,3,80,21.2,1.455
145,883,B,3,H,3,80.4,21.204,1.442
145,883,B,3,H,3,82.8,21.228,1.441
145,883,B,3,H,3,85,21.25,1.45
145,883,B,3,H,3,87.4,21.274,1.435
145,883,B,3,H,3,90,21.3,1.378
145,883,B,3,H,3,91.9,21.319,1.373
145,883,B,3,H,3,94.3,21.343,1.487
145,883,B,3,H,3,95,21.35,1.554
145,883,B,3,H,3,96.7,21.367,1.62
145,883,B,3,H,3,98.8,21.388,1.522
145,883,B,3,H,3,100,21.4,1.365
145,883,B,3,H,3,101.2,21.412,1.359
145,883,B,3,H,3,103.6,21.436,1.402
145,883,B,3,H,3,105,21.45,1.365
145,883,B,3,H,3,106,21.46,1.419
145,883,B,3,H,3,108.2,21.482,1.422
145,883,B,3,H,3,110,21.5,1.494
145,883,B,3,H,3,110.6,21.506,1.359
145,883,B,3,H,3,113.2,21.532,1.384
145,883,B,3,H,3,115.3,21.553,1.316
145,883,B,3,H,3,117.7,21.577,1.27
145,883,B,3,H,3,120.1,21.601,1.253
145,883,B,3,H,3,122.3,21.623,1.43
145,883,B,3,H,3,124.9,21.649,1.415
145,883,B,3,H,3,126.9,21.669,1.521
145,883,B,3,H,3,129.4,21.694,1.467
145,883,B,3,H,3,131.6,21.716,1.457
145,883,B,3,H,3,134.1,21.741,1.455
145,883,B,3,H,3,136.4,21.764,1.483
145,883,B,3,H,3,138.8,21.788,1.502
145,883,B,3,H,3,141.2,21.812,1.463
145,883,B,3,H,3,143.5,21.835,1.457
145,883,B,3,H,3,145.7,21.857,1.427
145,883,B,3,H,4,1.8,21.918,1.275
145,883,B,3,H,4,5.1,21.951,1.451
145,883,B,3,H,4,7.1,21.971,1.366
145,883,B,3,H,4,9.4,21.994,1.334
145,883,B,3,H,4,10,22,1.343
145,883,B,3,H,4,11.4,22.014,1.279
145,883,B,3,H,4,14.1,22.041,1.257
145,883,B,3,H,4,14.9,22.049,1.224
145,883,B,3,H,4,16.2,22.062,1.226
145,883,B,3,H,4,18.4,22.084,1.218
145,883,B,3,H,4,20.1,22.101,1.18
145,883,B,3,H,4,20.8,22.108,1.291
145,883,B,3,H,4,23.2,22.132,1.26
145,883,B,3,H,4,25,22.15,1.218
145,883,B,3,H,4,25.5,22.155,1.289
145,883,B,3,H,4,27.9,22.179,1.242
145,883,B,3,H,4,30,22.2,1.357
145,883,B,3,H,4,32.6,22.226,1.468
145,883,B,3,H,4,35,22.25,1.446
145,883,B,3,H,4,37.1,22.271,1.437
145,883,B,3,H,4,40,22.3,1.464
145,883,B,3,H,4,42,22.32,1.41
145,883,B,3,H,4,44.2,22.342,1.405
145,883,B,3,H,4,45,22.35,1.431
145,883,B,3,H,4,46.7,22.367,1.43
145,883,B,3,H,4,49,22.39,1.414
145,883,B,3,H,4,50,22.4,1.461
145,883,B,3,H,4,51.5,22.415,1.452
145,883,B,3,H,4,53.7,22.437,1.481
145,883,B,3,H,4,55.1,22.451,1.41
145,883,B,3,H,4,55.9,22.459,1.403
145,883,B,3,H,4,58.4,22.484,1.369
145,883,B,3,H,4,60,22.5,1.357
145,883,B,3,H,4,60.8,22.508,1.361
145,883,B,3,H,4,63.1,22.531,1.359
145,883,B,3,H,4,65,22.55,1.424
145,883,B,3,H,4,65.4,22.554,1.397
145,883,B,3,H,4,67.5,22.575,1.497
145,883,B,3,H,4,70,22.6,1.557
145,883,B,3,H,4,72.5,22.625,1.512
145,883,B,3,H,4,75,22.65,1.491
145,883,B,3,H,4,77,22.67,1.503
145,883,B,3,H,4,80,22.7,1.611
145,883,B,3,H,4,81.7,22.717,1.495
145,883,B,3,H,4,83.9,22.739,1.461
145,883,B,3,H,4,84.9,22.749,1.497
145,883,B,3,H,4,86.2,22.762,1.488
145,883,B,3,H,4,88.9,22.789,1.431
145,883,B,3,H,4,90,22.8,1.477
145,883,B,3,H,4,91.3,22.813,1.459
145,883,B,3,H,4,93.5,22.835,1.434
145,883,B,3,H,4,95,22.85,1.416
145,883,B,3,H,4,95.9,22.859,1.408
145,883,B,3,H,4,98.3,22.883,1.346
145,883,B,3,H,4,99.9,22.899,1.35
145,883,B,3,H,4,100.3,22.903,1.434
145,883,B,3,H,4,102.7,22.927,1.577
145,883,B,3,H,4,105,22.95,1.827
145,883,B,3,H,4,107.4,22.974,1.533
145,883,B,3,H,4,110,23,1.56
145,883,B,3,H,4,112.1,23.021,1.436
145,883,B,3,H,4,114.5,23.045,1.426
145,883,B,3,H,4,116.7,23.067,1.42
145,883,B,3,H,4,119,23.09,1.304
145,883,B,3,H,4,121.1,23.111,1.308
145,883,B,3,H,4,123.6,23.136,1.372
145,883,B,3,H,4,126.1,23.161,1.48
145,883,B,3,H,4,128.4,23.184,1.373
145,883,B,3,H,4,130.8,23.208,1.474
145,883,B,3,H,4,133,23.23,1.463
145,883,B,3,H,4,135.5,23.255,1.456
145,883,B,3,H,4,137.7,23.277,1.525
145,883,B,3,H,4,140.1,23.301,1.517
145,883,B,3,H,4,142.3,23.323,1.531
145,883,B,3,H,4,144.9,23.349,1.481
145,883,B,3,H,4,146.9,23.369,1.469
145,883,B,3,H,5,2.3,23.423,1.424
145,883,B,3,H,5,5.1,23.451,1.408
145,883,B,3,H,5,5.3,23.453,1.364
145,883,B,3,H,5,7.7,23.477,1.419
145,883,B,3,H,5,10,23.5,1.348
145,883,B,3,H,5,12.3,23.523,1.358
145,883,B,3,H,5,15,23.55,1.365
145,883,B,3,H,5,16.8,23.568,1.443
145,883,B,3,H,5,19.2,23.592,1.4
145,883,B,3,H,5,20,23.6,1.493
145,883,B,3,H,5,21.5,23.615,1.49
145,883,B,3,H,5,23.7,23.637,1.361
145,883,B,3,H,5,25,23.65,1.42
145,883,B,3,H,5,26.1,23.661,1.404
145,883,B,3,H,5,28.6,23.686,1.317
145,883,B,3,H,5,30,23.7,1.359
145,883,B,3,H,5,30.9,23.709,1.339
145,883,B,3,H,5,33.1,23.731,1.405
145,883,B,3,H,5,35,23.75,1.352
145,883,B,3,H,5,35.6,23.756,1.336
145,883,B,3,H,5,37.9,23.779,1.378
145,883,B,3,H,5,39.9,23.799,1.403
145,883,B,3,H,5,40.5,23.805,1.397
145,883,B,3,H,5,42.5,23.825,1.479
145,883,B,3,H,5,45,23.85,1.393
145,883,B,3,H,5,45.1,23.851,1.428
145,883,B,3,H,5,47.7,23.877,1.405
145,883,B,3,H,5,50.1,23.901,1.432
145,883,B,3,H,5,52.3,23.923,1.381
145,883,B,3,H,5,55,23.95,1.404
145,883,B,3,H,5,57,23.97,1.442
145,883,B,3,H,5,59.1,23.991,1.56
145,883,B,3,H,5,60,24,1.521
145,883,B,3,H,5,61.5,24.015,1.706
145,883,B,3,H,5,63.8,24.038,1.565
145,883,B,3,H,5,65,24.05,1.476
145,883,B,3,H,5,66.3,24.063,1.365
145,883,B,3,H,5,68.5,24.085,1.397
145,883,B,3,H,5,70,24.1,1.429
145,883,B,3,H,5,70.8,24.108,1.474
145,883,B,3,H,5,73.3,24.133,1.429
145,883,B,3,H,5,75,24.15,1.455
145,883,B,3,H,5,75.4,24.154,1.475
145,883,B,3,H,5,77.4,24.174,1.421
145,883,B,3,H,5,80,24.2,1.42
145,883,B,3,H,5,82.2,24.222,1.364
145,883,B,3,H,5,85,24.25,1.412
145,883,B,3,H,5,86.7,24.267,1.381
145,883,B,3,H,5,89.2,24.292,1.424
145,883,B,3,H,5,90,24.3,1.348
145,883,B,3,H,5,91.4,24.314,1.447
145,883,B,3,H,5,93.7,24.337,1.424
145,883,B,3,H,5,95,24.35,1.417
145,883,B,3,H,5,96.2,24.362,1.361
145,883,B,3,H,5,98.5,24.385,1.441
145,883,B,3,H,5,99.9,24.399,1.378
145,883,B,3,H,5,100.9,24.409,1.403
145,883,B,3,H,5,103.3,24.433,1.435
145,883,B,3,H,5,105.1,24.451,1.413
145,883,B,3,H,5,105.7,24.457,1.352
145,883,B,3,H,5,108,24.48,1.403
145,883,B,3,H,5,110,24.5,1.383
145,883,B,3,H,5,110.4,24.504,1.348
145,883,B,3,H,5,113,24.53,1.358
145,883,B,3,H,5,115,24.55,1.393
145,883,B,3,H,5,117.5,24.575,1.38
145,883,B,3,H,5,119.8,24.598,1.371
145,883,B,3,H,5,122.2,24.622,1.445
145,883,B,3,H,5,124.4,24.644,1.287
145,883,B,3,H,5,126.9,24.669,1.428
145,883,B,3,H,5,129,24.69,1.421
145,883,B,3,H,5,131.7,24.717,1.39
145,883,B,3,H,5,133.7,24.737,1.401
145,883,B,3,H,5,136.3,24.763,1.42
145,883,B,3,H,5,138.4,24.784,1.379
145,883,B,3,H,5,140.9,24.809,1.419
145,883,B,3,H,5,143.1,24.831,1.386
145,883,B,3,H,5,145.5,24.855,1.404
145,883,B,3,H,6,2.3,24.923,1.497
145,883,B,3,H,6,5,24.95,1.478
145,883,B,3,H,6,5.1,24.951,1.479
145,883,B,3,H,6,7.4,24.974,1.48
145,883,B,3,H,6,10,25,1.479
145,883,B,3,H,6,12.4,25.024,1.433
145,883,B,3,H,6,15,25.05,1.496
145,883,B,3,H,6,16.8,25.068,1.504
145,883,B,3,H,6,19.2,25.092,1.49
145,883,B,3,H,6,20,25.1,1.444
