Leg,Site,H,Cor,T,Sc,Top(cm),Depth (mbsf),L*,a*,b*
145,887,B,2,H,1,60.97,2.61,38.464,0.200836889,2.584312364
145,887,B,2,H,1,61.03,2.61,38.208,0.200781807,2.591001163
145,887,B,2,H,1,61.09,2.611,38.129,0.201726058,2.592684294
145,887,B,2,H,1,61.15,2.611,37.951,0.201669643,2.598361756
145,887,B,2,H,1,61.2,2.612,37.642,0.202622121,2.605921977
145,887,B,2,H,1,61.26,2.613,37.468,0.204564483,2.613589047
145,887,B,2,H,1,61.32,2.613,37.359,0.206506179,2.621250448
145,887,B,2,H,1,61.38,2.614,37.238,0.208447207,2.62890618
145,887,B,2,H,1,61.43,2.614,37.239,0.210397555,2.636448294
145,887,B,2,H,1,61.49,2.615,37.261,0.213337361,2.642093634
145,887,B,2,H,1,61.55,2.616,37.279,0.216276501,2.646733305
145,887,B,2,H,1,61.61,2.616,37.272,0.219214973,2.651367308
145,887,B,2,H,1,61.67,2.617,37.36,0.221152779,2.654995643
145,887,B,2,H,1,61.72,2.617,37.542,0.222100441,2.657514924
145,887,B,2,H,1,61.78,2.618,37.765,0.252037024,2.579132866
145,887,B,2,H,1,61.84,2.618,37.931,0.267972941,2.53274514
145,887,B,2,H,1,61.9,2.619,38.095,0.272908191,2.522351745
145,887,B,2,H,1,61.96,2.62,38.261,0.265842774,2.542952681
145,887,B,2,H,1,62.01,2.62,38.487,0.25178775,2.592449131
145,887,B,2,H,1,62.07,2.621,38.772,0.228721111,2.667039675
145,887,B,2,H,1,62.13,2.621,39.059,0.200653804,2.76362455
145,887,B,2,H,1,62.19,2.622,39.304,0.166585831,2.880203757
145,887,B,2,H,1,62.24,2.622,39.502,0.099528678,3.015682099
145,887,B,2,H,1,62.3,2.623,39.688,0.042459482,3.172250913
145,887,B,2,H,1,62.36,2.624,39.836,0.01438962,3.334814059
145,887,B,2,H,1,62.42,2.624,40.032,-0.012680909,3.497371536
145,887,B,2,H,1,62.48,2.625,40.201,-0.038752105,3.659923344
145,887,B,2,H,1,62.53,2.625,40.246,-0.063811944,3.824378855
145,887,B,2,H,1,62.59,2.626,40.314,-0.084884363,3.980920271
145,887,B,2,H,1,62.65,2.626,40.422,-0.103957448,4.123456018
145,887,B,2,H,1,62.71,2.627,40.475,-0.1380312,4.336986097
145,887,B,2,H,1,62.77,2.628,40.437,-0.160105619,4.495510508
145,887,B,2,H,1,62.82,2.628,40.472,-0.167168144,4.600943186
145,887,B,2,H,1,62.88,2.629,40.468,-0.162243785,4.654457204
145,887,B,2,H,1,62.94,2.629,40.443,-0.144320093,4.657965554
145,887,B,2,H,1,63,2.63,40.309,-0.113397068,4.609468235
145,887,B,2,H,1,63.05,2.631,40.262,-0.071461723,4.506882805
145,887,B,2,H,1,63.11,2.631,40.201,-0.01553992,4.350375094
145,887,B,2,H,1,63.17,2.632,40.084,0.053381216,4.090861714
145,887,B,2,H,1,63.23,2.632,39.912,0.092301685,3.928342665
145,887,B,2,H,1,63.29,2.633,39.706,0.129221488,3.789817948
145,887,B,2,H,1,63.34,2.633,39.61,0.164154147,3.665209687
145,887,B,2,H,1,63.4,2.634,39.603,0.196072727,3.553674577
145,887,B,2,H,1,63.46,2.635,39.475,0.22299064,3.462133799
145,887,B,2,H,1,63.52,2.635,39.35,0.243907886,3.391587352
145,887,B,2,H,1,63.58,2.636,39.046,0.256824466,3.337035237
145,887,B,2,H,1,63.63,2.636,38.854,0.26075444,3.355404144
145,887,B,2,H,1,63.69,2.637,38.636,0.298669797,3.367841636
145,887,B,2,H,1,63.75,2.637,38.432,0.341584487,3.37827346
145,887,B,2,H,1,63.81,2.638,38.186,0.359498511,3.389699615
145,887,B,2,H,1,63.86,2.639,37.991,0.371426354,3.409050414
145,887,B,2,H,1,63.92,2.639,37.828,0.377339155,3.438466177
145,887,B,2,H,1,63.98,2.64,37.726,0.376251289,3.477876271
145,887,B,2,H,1,64.04,2.64,37.528,0.368162757,3.532280696
145,887,B,2,H,1,64.1,2.641,37.287,0.351073558,3.610679453
145,887,B,2,H,1,64.15,2.642,37.111,0.354998716,3.587007421
145,887,B,2,H,1,64.21,2.642,36.999,0.356908294,3.549395785
145,887,B,2,H,1,64.27,2.643,36.839,0.356817205,3.494778481
145,887,B,2,H,1,64.33,2.643,36.683,0.35472545,3.425155509
145,887,B,2,H,1,64.38,2.644,36.545,0.351648478,3.336465368
145,887,B,2,H,1,64.44,2.644,36.557,0.3465555,3.228832003
145,887,B,2,H,1,64.5,2.645,36.459,0.340461855,3.10419297
145,887,B,2,H,1,64.56,2.646,36.226,0.333367544,2.963548267
145,887,B,2,H,1,64.62,2.646,36.032,0.326272566,2.886897897
145,887,B,2,H,1,64.67,2.647,35.975,0.317192908,2.824184924
145,887,B,2,H,1,64.73,2.647,35.561,0.309096707,2.765524161
145,887,B,2,H,1,64.79,2.648,35.248,0.29999984,2.72585773
145,887,B,2,H,1,64.85,2.648,34.683,0.290902306,2.703185629
145,887,B,2,H,1,64.91,2.649,34.177,0.282804105,2.699507861
145,887,B,2,H,1,64.96,2.65,33.914,0.274721761,2.716772056
145,887,B,2,H,1,65.02,2.65,33.514,0.267622338,2.764083895
145,887,B,2,H,1,65.08,2.651,33.039,0.261522247,2.759390065
145,887,B,2,H,1,65.14,2.651,32.545,0.25642149,2.756690567
145,887,B,2,H,1,65.19,2.652,32.063,0.252337017,2.754936655
145,887,B,2,H,1,65.25,2.653,31.779,0.250235037,2.754226764
145,887,B,2,H,1,65.31,2.653,31.577,0.249132391,2.755511205
145,887,B,2,H,1,65.37,2.654,31.49,0.250029078,2.753789977
145,887,B,2,H,1,65.43,2.654,31.479,0.252925098,2.755063081
145,887,B,2,H,1,65.48,2.655,31.675,0.274837939,2.695286337
145,887,B,2,H,1,65.54,2.655,32.01,0.265732736,2.708549048
145,887,B,2,H,1,65.6,2.656,32.427,0.257626867,2.73480609
145,887,B,2,H,1,65.66,2.657,32.876,0.248520331,2.757057464
145,887,B,2,H,1,65.72,2.657,33.348,0.240413129,2.77730317
145,887,B,2,H,1,65.77,2.658,33.729,0.232323284,2.795503594
145,887,B,2,H,1,65.83,2.658,34.099,0.226214858,2.808738907
145,887,B,2,H,1,65.89,2.659,34.439,0.240105766,2.810968552
145,887,B,2,H,1,65.95,2.659,34.783,0.226996008,2.812192528
145,887,B,2,H,1,66,2.66,34.977,0.214904033,2.821374844
145,887,B,2,H,1,66.06,2.661,35.096,0.203793052,2.827588427
145,887,B,2,H,1,66.12,2.661,34.933,0.195681404,2.811796342
145,887,B,2,H,1,66.18,2.662,35.068,0.188569089,2.786998589
145,887,B,2,H,1,66.24,2.662,35.047,0.183456107,2.788195166
145,887,B,2,H,1,66.29,2.663,35.106,0.180361446,2.824354651
145,887,B,2,H,1,66.35,2.664,35.181,0.179247242,2.866540836
145,887,B,2,H,1,66.41,2.664,34.862,0.179132372,2.939721353
145,887,B,2,H,1,66.47,2.665,34.738,0.181016834,3.000896201
145,887,B,2,H,1,66.53,2.665,34.595,0.18390063,3.051065381
145,887,B,2,H,1,66.58,2.666,34.565,0.187803283,3.088202034
145,887,B,2,H,1,66.64,2.666,34.646,0.192685856,3.113360821
145,887,B,2,H,1,66.7,2.667,34.832,0.200567763,3.12651394
145,887,B,2,H,1,66.76,2.668,35.044,0.209449002,3.12666139
145,887,B,2,H,1,66.81,2.668,35.305,0.220349526,3.113779935
145,887,B,2,H,1,66.87,2.669,35.583,0.232229543,3.088916993
145,887,B,2,H,1,66.93,2.669,35.769,0.217108893,3.139048382
145,887,B,2,H,1,66.99,2.67,35.934,0.223987577,3.135174102
145,887,B,2,H,1,67.05,2.67,36.03,0.233865593,3.113294154
145,887,B,2,H,1,67.1,2.671,35.995,0.245763431,3.085389867
145,887,B,2,H,1,67.16,2.672,35.851,0.259640226,3.049499527
145,887,B,2,H,1,67.22,2.672,35.88,0.276516353,3.004603518
145,887,B,2,H,1,67.28,2.673,35.952,0.294391814,2.94970184
145,887,B,2,H,1,67.34,2.673,36.03,0.284266608,2.901794494
145,887,B,2,H,1,67.39,2.674,35.969,0.29516176,2.850867376
145,887,B,2,H,1,67.45,2.675,35.863,0.305035331,2.793949637
145,887,B,2,H,1,67.51,2.675,35.722,0.315908236,2.73702623
145,887,B,2,H,1,67.57,2.676,35.522,0.324780474,2.714097154
145,887,B,2,H,1,67.62,2.676,35.365,0.334673496,2.732151928
145,887,B,2,H,1,67.68,2.677,35.192,0.342544511,2.762212459
145,887,B,2,H,1,67.74,2.677,35.052,0.34841486,2.786267323
145,887,B,2,H,1,67.8,2.678,34.945,0.354284542,2.822316518
145,887,B,2,H,1,67.86,2.679,34.881,0.357153557,2.832360044
145,887,B,2,H,1,67.91,2.679,34.757,0.359043893,2.840391985
145,887,B,2,H,1,67.97,2.68,34.416,0.359911686,2.848425119
145,887,B,2,H,1,68.03,2.68,34.124,0.358778811,2.856452584
145,887,B,2,H,1,68.09,2.681,34.002,0.35664527,2.861474381
145,887,B,2,H,1,68.15,2.681,33.859,0.353511063,2.866490509
145,887,B,2,H,1,68.2,2.682,33.845,0.349398713,2.868499619
145,887,B,2,H,1,68.26,2.683,33.906,0.345263283,2.869505355
145,887,B,2,H,1,68.32,2.683,33.968,0.340127186,2.869505422
145,887,B,2,H,1,68.38,2.684,34.091,0.336990422,2.86749982
145,887,B,2,H,1,68.43,2.684,34.227,0.332875943,2.866490822
145,887,B,2,H,1,68.49,2.685,34.372,0.329737957,2.866474828
145,887,B,2,H,1,68.55,2.685,34.66,0.326599304,2.865453166
145,887,B,2,H,1,68.61,2.686,35.123,0.323459984,2.863425835
145,887,B,2,H,1,68.67,2.687,35.618,0.321319997,2.862392835
145,887,B,2,H,1,68.72,2.687,36.126,0.318202832,2.861361005
145,887,B,2,H,1,68.78,2.688,36.497,0.316061623,2.860317613
145,887,B,2,H,1,68.84,2.688,36.713,0.313919747,2.861268553
145,887,B,2,H,1,68.9,2.689,37.032,0.310777204,2.862213824
145,887,B,2,H,1,68.95,2.69,37.346,0.309657909,2.863163886
145,887,B,2,H,1,69.01,2.69,37.731,0.307514144,2.864098764
145,887,B,2,H,1,69.07,2.691,38.052,0.307369712,2.866027974
145,887,B,2,H,1,69.13,2.691,38.256,0.308224613,2.868951516
145,887,B,2,H,1,69.19,2.692,38.421,0.309078848,2.870869388
145,887,B,2,H,1,69.24,2.692,38.473,0.309956867,2.872796619
145,887,B,2,H,1,69.3,2.693,38.32,0.309809879,2.873704099
145,887,B,2,H,1,69.36,2.694,38.102,0.308662224,2.874605911
145,887,B,2,H,1,69.42,2.694,38.104,0.305513903,2.871502054
145,887,B,2,H,1,69.48,2.695,38.166,0.301364914,2.867392529
145,887,B,2,H,1,69.53,2.695,38.214,0.296240248,2.861296927
145,887,B,2,H,1,69.59,2.696,38.291,0.291090037,2.85417701
145,887,B,2,H,1,69.65,2.696,38.316,0.284939159,2.845051423
145,887,B,2,H,1,69.71,2.697,38.312,0.278787615,2.834920168
145,887,B,2,H,1,69.76,2.698,38.254,0.273660819,2.823806459
145,887,B,2,H,1,69.82,2.698,38.177,0.267508052,2.813664812
145,887,B,2,H,1,69.88,2.699,38.113,0.262354618,2.801517496
145,887,B,2,H,1,69.94,2.699,38.075,0.257200518,2.789364511
145,887,B,2,H,1,70,2.7,38.067,0.25204575,2.778205858
145,887,B,2,H,1,70.05,2.701,38.018,0.246916268,2.767069317
145,887,B,2,H,1,70.11,2.701,37.964,0.242760278,2.756900272
145,887,B,2,H,1,70.17,2.702,37.94,0.239603622,2.747725558
145,887,B,2,H,1,70.23,2.702,37.855,0.236446299,2.740545175
145,887,B,2,H,1,70.29,2.703,37.791,0.235288309,2.735359124
145,887,B,2,H,1,70.34,2.703,37.739,0.234156141,2.731199751
145,887,B,2,H,1,70.4,2.704,37.541,0.234996928,2.730003308
145,887,B,2,H,1,70.46,2.705,37.238,0.235837049,2.729801196
145,887,B,2,H,1,70.52,2.705,36.937,0.237676503,2.730593415
145,887,B,2,H,1,70.57,2.706,36.673,0.238542205,2.731415934
145,887,B,2,H,1,70.63,2.706,36.367,0.238380436,2.733197761
145,887,B,2,H,1,70.69,2.707,36.105,0.237218001,2.733973919
145,887,B,2,H,1,70.75,2.707,35.911,0.235054899,2.736744409
145,887,B,2,H,1,70.81,2.708,35.641,0.23289113,2.73750923
145,887,B,2,H,1,70.86,2.709,35.401,0.229754146,2.738308918
145,887,B,2,H,1,70.92,2.709,35.002,0.227589155,2.741063346
145,887,B,2,H,1,70.98,2.71,34.675,0.225423497,2.741812107
145,887,B,2,H,1,71.04,2.71,34.39,0.224257172,2.741555198
145,887,B,2,H,1,71.1,2.711,34.161,0.22209018,2.742292621
145,887,B,2,H,1,71.15,2.712,34.027,0.219950511,2.742069477
145,887,B,2,H,1,71.21,2.712,33.991,0.217782296,2.741796508
145,887,B,2,H,1,71.27,2.713,34.043,0.216613415,2.74051787
145,887,B,2,H,1,71.33,2.713,34.164,0.214443868,2.738233563
145,887,B,2,H,1,71.38,2.714,34.315,0.213302068,2.736992311
145,887,B,2,H,1,71.44,2.714,34.498,0.211131298,2.734697612
145,887,B,2,H,1,71.5,2.715,34.766,0.209959861,2.733397245
145,887,B,2,H,1,71.56,2.716,35.068,0.207787757,2.731091209
145,887,B,2,H,1,71.62,2.716,35.334,0.206614986,2.727779504
145,887,B,2,H,1,71.67,2.717,35.631,0.206470502,2.72551542
145,887,B,2,H,1,71.73,2.717,35.907,0.204296508,2.723193323
145,887,B,2,H,1,71.79,2.718,36.095,0.203121849,2.721865557
145,887,B,2,H,1,71.85,2.718,36.299,0.199946522,2.720532123
145,887,B,2,H,1,71.91,2.719,36.516,0.196770528,2.71919302
145,887,B,2,H,1,71.96,2.72,36.697,0.192623358,2.718906105
145,887,B,2,H,1,72.02,2.72,36.782,0.188446142,2.72055661
145,887,B,2,H,1,72.08,2.721,36.916,0.185268259,2.723201446
145,887,B,2,H,1,72.14,2.721,37.012,0.184089709,2.728840614
145,887,B,2,H,1,72.19,2.722,36.993,0.183940409,2.73353559
145,887,B,2,H,1,72.25,2.723,36.946,0.184760637,2.740164365
145,887,B,2,H,1,72.31,2.723,36.776,0.187580198,2.748787472
145,887,B,2,H,1,72.37,2.724,36.765,0.190399092,2.75640491
145,887,B,2,H,1,72.43,2.724,36.733,0.19421732,2.76401668
145,887,B,2,H,1,72.48,2.725,36.755,0.199065334,2.772688824
145,887,B,2,H,1,72.54,2.725,36.751,0.203882339,2.780290201
145,887,B,2,H,1,72.6,2.726,36.679,0.209698677,2.78888591
145,887,B,2,H,1,72.66,2.727,36.577,0.215514349,2.79647595
145,887,B,2,H,1,72.72,2.727,36.461,0.221329354,2.804060322
145,887,B,2,H,1,72.77,2.728,36.334,0.226174682,2.810709634
145,887,B,2,H,1,72.83,2.728,36.189,0.231988464,2.815283613
145,887,B,2,H,1,72.89,2.729,36.054,0.25180158,2.777851924
145,887,B,2,H,1,72.95,2.729,35.937,0.263614028,2.757414566
145,887,B,2,H,1,73,2.73,35.828,0.269457226,2.753045771
145,887,B,2,H,1,73.06,2.731,35.706,0.277268453,2.73559802
145,887,B,2,H,1,73.12,2.731,35.609,0.274079012,2.743144601
145,887,B,2,H,1,73.18,2.732,35.49,0.259888905,2.775685513
145,887,B,2,H,1,73.24,2.732,35.332,0.237698131,2.830220757
145,887,B,2,H,1,73.29,2.733,35.194,0.206538643,2.90382913
145,887,B,2,H,1,73.35,2.734,35.048,0.145346646,3.065353982
145,887,B,2,H,1,73.41,2.734,34.908,0.091153983,3.208873165
145,887,B,2,H,1,73.47,2.735,34.822,0.044960653,3.333386679
145,887,B,2,H,1,73.52,2.735,34.758,0.004799035,3.437976944
145,887,B,2,H,1,73.58,2.736,34.71,-0.027395517,3.523480066
145,887,B,2,H,1,73.64,2.736,34.649,-0.053590737,3.589977519
145,887,B,2,H,1,73.7,2.737,34.622,-0.071786623,3.636469304
145,887,B,2,H,1,73.76,2.738,34.641,-0.084983176,3.66395542
145,887,B,2,H,1,73.81,2.738,34.681,-0.090147479,3.672522853
145,887,B,2,H,1,73.87,2.739,34.713,-0.088345255,3.661998577
145,887,B,2,H,1,73.93,2.739,34.661,-0.079543697,3.632468632
145,887,B,2,H,1,73.99,2.74,34.6,-0.062742806,3.582933019
145,887,B,2,H,1,74.05,2.74,34.563,-0.037942582,3.515391737
145,887,B,2,H,1,74.1,2.741,34.533,-0.006109571,3.427936338
145,887,B,2,H,1,74.16,2.742,34.523,0.033689431,3.321384664
145,887,B,2,H,1,74.22,2.742,34.467,0.080487766,3.195827321
145,887,B,2,H,1,74.28,2.743,34.458,0.133285434,3.05226431
145,887,B,2,H,1,74.33,2.743,34.475,0.169116315,2.952790803
145,887,B,2,H,1,74.39,2.744,34.528,0.202912761,2.855217399
145,887,B,2,H,1,74.45,2.745,34.497,0.23270854,2.762638327
145,887,B,2,H,1,74.51,2.745,34.436,0.243503652,2.720053586
145,887,B,2,H,1,74.57,2.746,34.386,0.243298097,2.700463176
145,887,B,2,H,1,74.62,2.746,34.347,0.233126292,2.707966838
145,887,B,2,H,1,74.68,2.747,34.308,0.210919515,2.744366036
145,887,B,2,H,1,74.74,2.747,34.246,0.176712071,2.810759565
145,887,B,2,H,1,74.8,2.748,34.202,0.167503961,2.805147426
145,887,B,2,H,1,74.86,2.749,34.144,0.158295183,2.798529618
145,887,B,2,H,1,74.91,2.749,34.12,0.148120692,2.791010448
145,887,B,2,H,1,74.97,2.75,34.124,0.138910693,2.782382248
145,887,B,2,H,1,75.03,2.75,34.119,0.128700026,2.773748379
145,887,B,2,H,1,75.09,2.751,34.112,0.119488692,2.765108842
145,887,B,2,H,1,75.14,2.751,34.1,0.111312072,2.755571564
145,887,B,2,H,1,75.2,2.752,34.096,0.103099516,2.747921635
145,887,B,2,H,1,75.26,2.753,34.089,0.097886293,2.740266036
145,887,B,2,H,1,75.32,2.753,34.061,0.092672403,2.732604769
145,887,B,2,H,1,75.38,2.754,34.054,0.090457847,2.725937834
145,887,B,2,H,1,75.43,2.754,34.062,0.089278541,2.720377724
145,887,B,2,H,1,75.49,2.755,34.081,0.089062762,2.715700396
145,887,B,2,H,1,75.55,2.755,34.096,0.089846316,2.7130174
145,887,B,2,H,1,75.61,2.756,34.081,0.090629204,2.710328735
145,887,B,2,H,1,75.67,2.757,34.079,0.090411425,2.709634402
145,887,B,2,H,1,75.72,2.757,34.088,0.089229433,2.70805146
145,887,B,2,H,1,75.78,2.758,34.107,0.088010431,2.706346734
145,887,B,2,H,1,75.84,2.758,34.052,0.085790763,2.70663634
145,887,B,2,H,1,75.9,2.759,34.043,0.083570428,2.705920277
145,887,B,2,H,1,75.95,2.76,34.077,0.081386305,2.705319227
145,887,B,2,H,1,76.01,2.76,34.138,0.080164748,2.704592772
145,887,B,2,H,1,76.07,2.761,34.196,0.077942523,2.702860648
145,887,B,2,H,1,76.13,2.761,34.239,0.076719632,2.702122855
145,887,B,2,H,1,76.19,2.762,34.297,0.075496074,2.700379394
145,887,B,2,H,1,76.24,2.762,34.311,0.074309266,2.699755513
145,887,B,2,H,1,76.3,2.763,34.315,0.074084486,2.699001659
145,887,B,2,H,1,76.36,2.764,34.323,0.072859038,2.699242137
145,887,B,2,H,1,76.42,2.764,34.344,0.071632924,2.699476946
145,887,B,2,H,1,76.48,2.765,34.365,0.071406144,2.699706087
145,887,B,2,H,1,76.53,2.765,34.393,0.07121665,2.700059374
145,887,B,2,H,1,76.59,2.766,34.448,0.069988647,2.700278122
145,887,B,2,H,1,76.65,2.766,34.516,0.069759977,2.700491202
145,887,B,2,H,1,76.71,2.767,34.588,0.06953064,2.700698613
145,887,B,2,H,1,76.76,2.768,34.624,0.069339016,2.701033792
145,887,B,2,H,1,76.82,2.768,34.631,0.068108457,2.700230811
145,887,B,2,H,1,76.88,2.769,34.656,0.067877231,2.699422161
145,887,B,2,H,1,76.94,2.769,34.668,0.066645338,2.699607843
145,887,B,2,H,1,77,2.77,34.69,0.066412778,2.699787856
145,887,B,2,H,1,77.05,2.771,34.673,0.067218469,2.702100203
145,887,B,2,H,1,77.11,2.771,34.707,0.068984687,2.705269824
145,887,B,2,H,1,77.17,2.772,34.746,0.071750238,2.709433776
145,887,B,2,H,1,77.23,2.772,34.764,0.075515122,2.714592059
145,887,B,2,H,1,77.28,2.773,34.778,0.079318683,2.721886298
145,887,B,2,H,1,77.34,2.773,34.806,0.085082344,2.72903419
145,887,B,2,H,1,77.4,2.774,34.827,0.089845339,2.737176412
145,887,B,2,H,1,77.46,2.775,34.795,0.095607668,2.746312966
145,887,B,2,H,1,77.52,2.775,34.788,0.101369329,2.755443851
145,887,B,2,H,1,77.57,2.776,34.741,0.108170204,2.764715259
145,887,B,2,H,1,77.63,2.776,34.653,0.113930643,2.773835752
145,887,B,2,H,1,77.69,2.777,34.613,0.119690415,2.782950576
145,887,B,2,H,1,77.75,2.777,34.566,0.12444952,2.791059732
145,887,B,2,H,1,77.81,2.778,34.499,0.130207959,2.798163219
145,887,B,2,H,1,77.86,2.779,34.395,0.134006148,2.805411795
145,887,B,2,H,1,77.92,2.779,34.287,0.137763365,2.81050489
145,887,B,2,H,1,77.98,2.78,34.35,0.141519914,2.813592316
145,887,B,2,H,1,78.04,2.78,34.268,0.143275796,2.816674074
145,887,B,2,H,1,78.09,2.781,34.048,0.145071856,2.819904542
145,887,B,2,H,1,78.15,2.782,33.759,0.145826516,2.820975907
145,887,B,2,H,1,78.21,2.782,33.543,0.145580509,2.821041604
145,887,B,2,H,1,78.27,2.783,33.439,0.145333836,2.820101632
145,887,B,2,H,1,78.33,2.783,33.181,0.144086495,2.821155992
145,887,B,2,H,1,78.38,2.784,33.022,0.143879869,2.820363628
145,887,B,2,H,1,78.44,2.784,32.833,0.143631306,2.820407595
145,887,B,2,H,1,78.5,2.785,32.639,0.144382077,2.822445893
145,887,B,2,H,1,78.56,2.786,32.406,0.14513218,2.824478523
145,887,B,2,H,1,78.62,2.786,32.243,0.144881617,2.826505485
145,887,B,2,H,1,78.67,2.787,32.101,0.145672305,2.828690289
145,887,B,2,H,1,78.73,2.787,31.757,0.145420519,2.830706858
145,887,B,2,H,1,78.79,2.788,31.357,0.145168067,2.831717759
145,887,B,2,H,1,78.85,2.788,31.044,0.144914948,2.830722991
145,887,B,2,H,1,78.9,2.789,30.729,0.144703506,2.831889687
145,887,B,2,H,1,78.96,2.79,30.193,0.143449164,2.832884527
145,887,B,2,H,1,79.02,2.79,29.54,0.143194156,2.836873698
145,887,B,2,H,1,79.08,2.791,29.003,0.14393848,2.8408572
145,887,B,2,H,1,79.14,2.791,28.432,0.144682138,2.844835034
145,887,B,2,H,1,79.19,2.792,27.801,0.147468011,2.848978898
145,887,B,2,H,1,79.25,2.793,26.985,0.151210446,2.85394634
145,887,B,2,H,1,79.31,2.793,26.206,0.153952215,2.859908113
145,887,B,2,H,1,79.37,2.794,25.216,0.156693317,2.864864217
145,887,B,2,H,1,79.43,2.794,24.113,0.158433752,2.870814652
145,887,B,2,H,1,79.48,2.795,23.307,0.158216939,2.872935685
145,887,B,2,H,1,79.54,2.795,22.919,0.156956151,2.870875729
145,887,B,2,H,1,79.6,2.796,22.813,0.153694697,2.864810103
145,887,B,2,H,1,79.66,2.797,22.874,0.149432576,2.856738809
145,887,B,2,H,1,79.71,2.797,23.098,0.144213633,2.845841734
145,887,B,2,H,1,79.77,2.798,23.688,0.13895029,2.831760048
145,887,B,2,H,1,79.83,2.798,24.274,0.131686279,2.816672693
145,887,B,2,H,1,79.89,2.799,25.047,0.125421602,2.80057967
145,887,B,2,H,1,79.95,2.799,25.912,0.118156259,2.783480978
145,887,B,2,H,1,80,2.8,26.757,0.10993463,2.766561071
145,887,B,2,H,1,80.06,2.801,27.6,0.102668063,2.748451987
145,887,B,2,H,1,80.12,2.801,28.244,0.09540083,2.730337234
145,887,B,2,H,1,80.18,2.802,28.826,0.088132931,2.714216812
145,887,B,2,H,1,80.24,2.802,29.073,0.080864364,2.701090722
145,887,B,2,H,1,80.29,2.803,29.104,0.074640049,2.696147983
145,887,B,2,H,1,80.35,2.804,28.828,0.06937026,2.695011501
145,887,B,2,H,1,80.41,2.804,28.5,0.067099805,2.69586935
145,887,B,2,H,1,80.47,2.805,28.107,0.066828682,2.69572153
145,887,B,2,H,1,80.52,2.805,27.474,0.068602237,2.697760683
145,887,B,2,H,1,80.58,2.806,26.941,0.071329892,2.709602471
145,887,B,2,H,1,80.64,2.806,25.914,0.07405688,2.735438591
145,887,B,2,H,1,80.7,2.807,24.898,0.076783202,2.730269042
145,887,B,2,H,1,80.76,2.808,23.879,0.079508856,2.717093824
145,887,B,2,H,1,80.81,2.808,23.424,0.082279726,2.706110145
145,887,B,2,H,1,80.87,2.809,23.139,0.084004158,2.695924535
145,887,B,2,H,1,80.93,2.809,22.929,0.085727923,2.687733256
145,887,B,2,H,1,80.99,2.81,22.883,0.087451022,2.680536309
145,887,B,2,H,1,81.05,2.81,22.922,0.088173453,2.674333693
145,887,B,2,H,1,81.1,2.811,22.955,0.089941637,2.667327183
145,887,B,2,H,1,81.16,2.812,23.105,0.091662846,2.661114175
145,887,B,2,H,1,81.22,2.812,23.402,0.092383389,2.657895498
145,887,B,2,H,1,81.28,2.813,23.726,0.094103264,2.658671152
145,887,B,2,H,1,81.33,2.813,23.933,0.094869318,2.659646534
145,887,B,2,H,1,81.39,2.814,24.186,0.095587971,2.662411797
145,887,B,2,H,1,81.45,2.815,24.429,0.096305958,2.66317139
145,887,B,2,H,1,81.51,2.815,24.508,0.097023278,2.667925315
145,887,B,2,H,1,81.57,2.816,24.405,0.09773993,2.673673572
145,887,B,2,H,1,81.62,2.816,24.175,0.098503298,2.681626122
145,887,B,2,H,1,81.68,2.817,24.197,0.099218729,2.693363986
145,887,B,2,H,1,81.74,2.817,24.151,0.099933492,2.703096181
145,887,B,2,H,1,81.8,2.818,24.239,0.100647589,2.708822708
145,887,B,2,H,1,81.85,2.819,24.492,0.100408827,2.71175715
145,887,B,2,H,1,81.91,2.819,24.932,0.100121702,2.716473285
145,887,B,2,H,1,81.97,2.82,25.497,0.101833909,2.720183751
145,887,B,2,H,1,82.03,2.82,25.62,0.10454545,2.713888548
145,887,B,2,H,1,82.09,2.821,26.011,0.110256324,2.681587677
145,887,B,2,H,1,82.14,2.821,26.503,0.117014876,2.668499287
145,887,B,2,H,1,82.2,2.822,26.971,0.124724528,2.662188024
145,887,B,2,H,1,82.26,2.823,27.153,0.133433513,2.658871092
145,887,B,2,H,1,82.32,2.823,27.268,0.143141831,2.655548491
145,887,B,2,H,1,82.38,2.824,27.396,0.152849482,2.655220221
145,887,B,2,H,1,82.43,2.824,27.231,0.162605348,2.657109
145,887,B,2,H,1,82.49,2.825,27.164,0.172311777,2.658770338
145,887,B,2,H,1,82.55,2.825,27.284,0.182017539,2.664426008
145,887,B,2,H,1,82.61,2.826,27.124,0.191722634,2.673076009
145,887,B,2,H,1,82.66,2.827,26.758,0.201476371,2.68094668
145,887,B,2,H,1,82.72,2.827,26.681,0.210180243,2.686586289
145,887,B,2,H,1,82.78,2.828,26.475,0.217883449,2.692220229
145,887,B,2,H,1,82.84,2.828,26.043,0.224585988,2.6968485
145,887,B,2,H,1,82.9,2.829,25.919,0.230287861,2.701471103
145,887,B,2,H,1,82.95,2.83,25.584,0.235038912,2.706318942
145,887,B,2,H,1,83.01,2.83,25.199,0.238739561,2.710931153
145,887,B,2,H,1,83.07,2.831,25.036,0.240439544,2.713537695
145,887,B,2,H,1,83.13,2.831,24.653,0.241138861,2.711138568
145,887,B,2,H,1,83.19,2.832,24.398,0.23883751,2.716733773
145,887,B,2,H,1,83.24,2.832,24.416,0.237585875,2.70755878
145,887,B,2,H,1,83.3,2.833,24.545,0.237283302,2.698143593
