Leg,Site,H,Cor,T,Sc,Top(cm),Depth (mbsf),L*,a*,b*
145,887,A,1,H,4,95.31,5.453,38.986,2.430321205,15.9772196
145,887,A,1,H,4,95.37,5.454,39.062,2.481604709,15.74922541
145,887,A,1,H,4,95.43,5.454,39.26,2.532891616,15.59523461
145,887,A,1,H,4,95.49,5.455,39.266,2.572181923,15.47824719
145,887,A,1,H,4,95.54,5.455,39.37,2.585259778,15.3780936
145,887,A,1,H,4,95.6,5.456,39.757,2.562556321,15.31411239
145,887,A,1,H,4,95.66,5.457,40.181,2.564856266,15.28413457
145,887,A,1,H,4,95.72,5.457,40.424,2.573159612,15.31116014
145,887,A,1,H,4,95.78,5.458,40.696,2.555466359,15.37018909
145,887,A,1,H,4,95.84,5.458,41.388,2.514776508,15.42322143
145,887,A,1,H,4,95.89,5.459,41.718,2.451870897,15.4830843
145,887,A,1,H,4,95.95,5.46,41.817,2.439187282,15.58212284
145,887,A,1,H,4,96.01,5.46,41.961,2.432507068,15.68616477
145,887,A,1,H,4,96.07,5.461,42.636,2.390830256,15.74621009
145,887,A,1,H,4,96.13,5.461,43.002,2.358156845,15.82925879
145,887,A,1,H,4,96.25,5.462,42.86,2.336820227,16.03036636
145,887,A,1,H,4,96.19,5.462,42.873,2.354486835,15.92831088
145,887,A,1,H,4,96.3,5.463,43.085,2.311933985,16.11424851
145,887,A,1,H,4,96.36,5.464,43.432,2.286273612,16.23331019
145,887,A,1,H,4,96.42,5.464,43.517,2.244616641,16.34637526
145,887,A,1,H,4,96.48,5.465,43.58,2.204963071,16.45944372
145,887,A,1,H,4,96.54,5.465,43.705,2.157312903,16.53051556
145,887,A,1,H,4,96.6,5.466,44.326,2.105666136,16.54059078
145,887,A,1,H,4,96.71,5.467,44.421,2.079155897,16.53257083
145,887,A,1,H,4,96.65,5.467,44.523,2.087796428,16.54648939
145,887,A,1,H,4,96.77,5.468,44.475,2.082518767,16.46965565
145,887,A,1,H,4,96.83,5.468,44.627,2.058885039,16.49174386
145,887,A,1,H,4,96.89,5.469,44.598,2.026254712,16.50583545
145,887,A,1,H,4,96.95,5.469,44.938,1.988627787,16.48993043
145,887,A,1,H,4,97,5.47,45.054,1.973774614,16.5088455
145,887,A,1,H,4,97.06,5.471,45.16,1.975153924,16.51694669
145,887,A,1,H,4,97.12,5.471,45.624,1.939536635,16.50905126
145,887,A,1,H,4,97.18,5.472,45.601,1.925922748,16.51215922
145,887,A,1,H,4,97.24,5.472,45.674,1.866312263,16.62427057
145,887,A,1,H,4,97.3,5.473,45.723,1.823705179,16.6653853
145,887,A,1,H,4,97.35,5.474,45.625,1.85886854,16.67631683
145,887,A,1,H,4,97.41,5.474,45.647,1.890267692,16.63343777
145,887,A,1,H,4,97.53,5.475,45.526,1.981076199,16.4726898
145,887,A,1,H,4,97.47,5.475,45.76,1.926670245,16.55156209
145,887,A,1,H,4,97.59,5.476,45.63,2.031485555,16.3598209
145,887,A,1,H,4,97.65,5.476,45.714,2.083898312,16.27095538
145,887,A,1,H,4,97.7,5.477,45.482,2.192078208,16.19790337
145,887,A,1,H,4,97.76,5.478,45.297,2.271497201,16.08304406
145,887,A,1,H,4,97.82,5.478,45.333,2.341919595,15.93318814
145,887,A,1,H,4,97.88,5.479,45.442,2.439345391,15.78033561
145,887,A,1,H,4,97.94,5.479,45.582,2.515774588,15.62348645
145,887,A,1,H,4,98,5.48,45.723,2.557207187,15.45264069
145,887,A,1,H,4,98.11,5.481,45.358,2.641842452,15.16876558
145,887,A,1,H,4,98.05,5.481,45.45,2.607403617,15.31060514
145,887,A,1,H,4,98.17,5.482,45.374,2.676284687,15.04492941
145,887,A,1,H,4,98.23,5.482,45.586,2.684730325,14.93109663
145,887,A,1,H,4,98.29,5.483,45.727,2.684179363,14.81226723
145,887,A,1,H,4,98.35,5.483,45.734,2.682631803,14.72944122
145,887,A,1,H,4,98.4,5.484,45.527,2.663844768,14.69142213
145,887,A,1,H,4,98.46,5.485,45.835,2.595303444,14.65060232
145,887,A,1,H,4,98.52,5.485,46.363,2.500765521,14.6217859
145,887,A,1,H,4,98.64,5.486,46.001,2.341699879,14.75616322
145,887,A,1,H,4,98.58,5.486,46.044,2.436230999,14.67997287
145,887,A,1,H,4,98.7,5.487,46.195,2.28117216,14.72235696
145,887,A,1,H,4,98.75,5.488,46.153,2.24540166,14.70835433
145,887,A,1,H,4,98.81,5.488,46.302,2.197880177,14.68155428
145,887,A,1,H,4,98.87,5.489,46.476,2.156362095,14.64975761
145,887,A,1,H,4,98.93,5.489,46.763,2.110847415,14.62296433
145,887,A,1,H,4,99.05,5.49,46.91,2.086828259,14.61238793
145,887,A,1,H,4,98.99,5.49,47.131,2.084336137,14.59917444
145,887,A,1,H,4,99.11,5.491,46.832,2.105323783,14.60260481
145,887,A,1,H,4,99.16,5.492,47.033,2.067572652,14.57462146
145,887,A,1,H,4,99.22,5.492,47.332,2.053074412,14.55184454
145,887,A,1,H,4,99.28,5.493,47.364,2.067579573,14.54907102
145,887,A,1,H,4,99.34,5.493,47.441,2.040088136,14.54330087
145,887,A,1,H,4,99.4,5.494,47.334,2.0236001,14.54853412
145,887,A,1,H,4,99.46,5.495,47.525,2.022115465,14.54377075
145,887,A,1,H,4,99.51,5.495,47.616,2.016380868,14.55680386
145,887,A,1,H,4,99.63,5.496,46.843,2.049427472,14.52029292
145,887,A,1,H,4,99.57,5.496,47.157,2.039902469,14.52604669
145,887,A,1,H,4,99.75,5.497,46.467,2.038487681,14.53979552
145,887,A,1,H,4,99.69,5.497,46.837,2.046955876,14.51054253
145,887,A,1,H,4,99.81,5.498,46.166,2.060022888,14.6240519
145,887,A,1,H,4,99.92,5.499,45.835,2.098846268,14.79936407
145,887,A,1,H,4,99.86,5.499,46.08,2.070304825,14.69910148
145,887,A,1,H,4,99.98,5.5,45.489,2.134391112,14.93663004
145,887,A,1,H,4,100.04,5.5,45.663,2.114939357,15.1038994
145,887,A,1,H,4,100.1,5.501,45.808,2.121491004,15.26917215
145,887,A,1,H,4,100.21,5.502,45.608,2.157344524,15.56851431
145,887,A,1,H,4,100.16,5.502,45.721,2.133046052,15.39944828
145,887,A,1,H,4,100.27,5.503,45.755,2.166905808,15.71079666
145,887,A,1,H,4,100.33,5.503,45.82,2.157470493,15.83608238
145,887,A,1,H,4,100.45,5.504,45.071,2.216610068,15.985664
145,887,A,1,H,4,100.39,5.504,45.423,2.19203858,15.9313715
145,887,A,1,H,4,100.51,5.505,44.96,2.265184958,16.05195988
145,887,A,1,H,4,100.62,5.506,44.773,2.34308109,16.09034447
145,887,A,1,H,4,100.56,5.506,44.893,2.299499964,16.07704237
145,887,A,1,H,4,100.74,5.507,44.361,2.393253545,16.10095881
145,887,A,1,H,4,100.68,5.507,44.625,2.393665616,16.10364995
145,887,A,1,H,4,100.8,5.508,44.259,2.418844874,16.06227106
145,887,A,1,H,4,100.91,5.509,44.166,2.426771146,15.84668565
145,887,A,1,H,4,100.86,5.509,44.338,2.409439605,15.9635867
145,887,A,1,H,4,101.03,5.51,43.233,2.484976481,15.70333273
145,887,A,1,H,4,100.97,5.51,43.499,2.463372113,15.7490075
145,887,A,1,H,4,101.15,5.511,42.709,2.521195421,15.58099335
145,887,A,1,H,4,101.09,5.511,43.308,2.48358425,15.61966135
145,887,A,1,H,4,101.21,5.512,42.362,2.572809993,15.56332874
145,887,A,1,H,4,101.32,5.513,42.302,2.617778877,15.47778575
145,887,A,1,H,4,101.26,5.513,42.389,2.597158069,15.50544415
145,887,A,1,H,4,101.44,5.514,41.93,2.684030697,15.4694791
145,887,A,1,H,4,101.38,5.514,42.118,2.633403086,15.47113073
145,887,A,1,H,4,101.5,5.515,41.738,2.74966171,15.41683086
145,887,A,1,H,4,101.61,5.516,41.364,2.816660733,15.37631787
145,887,A,1,H,4,101.56,5.516,41.745,2.772296123,15.354186
145,887,A,1,H,4,101.73,5.517,40.706,2.828945433,15.33904395
145,887,A,1,H,4,101.67,5.517,41.013,2.827301382,15.36267922
145,887,A,1,H,4,101.79,5.518,40.391,2.855592886,15.30941208
145,887,A,1,H,4,101.85,5.518,40.499,2.848243739,15.28378358
145,887,A,1,H,4,101.91,5.519,40.261,2.859897994,15.32715848
145,887,A,1,H,4,102.02,5.52,39.95,2.776939629,15.36968791
145,887,A,1,H,4,101.96,5.52,40.099,2.817279138,15.33630681
145,887,A,1,H,4,102.14,5.521,39.846,2.667270815,15.44046027
145,887,A,1,H,4,102.08,5.521,39.919,2.728603522,15.4170724
145,887,A,1,H,4,102.2,5.522,39.912,2.62094151,15.45185153
145,887,A,1,H,4,102.26,5.523,40.013,2.560615607,15.45624618
145,887,A,1,H,4,102.32,5.523,40.066,2.527293105,15.47064421
145,887,A,1,H,4,102.37,5.524,40.021,2.451693618,15.52481182
145,887,A,1,H,4,102.43,5.524,40.092,2.394377351,15.53021606
145,887,A,1,H,4,102.49,5.525,39.976,2.363064486,15.52962368
145,887,A,1,H,4,102.55,5.525,40.146,2.339755023,15.5250347
145,887,A,1,H,4,102.61,5.526,40.395,2.368448961,15.49744909
145,887,A,1,H,4,102.72,5.527,40.005,2.464563347,15.45805095
145,887,A,1,H,4,102.67,5.527,40.484,2.3991463,15.46986688
145,887,A,1,H,4,102.78,5.528,40.007,2.522266923,15.43047494
145,887,A,1,H,4,102.84,5.528,40.068,2.592973899,15.40190232
145,887,A,1,H,4,102.9,5.529,39.91,2.646684277,15.39933308
145,887,A,1,H,4,103.02,5.53,39.518,2.712115236,15.40920477
145,887,A,1,H,4,102.96,5.53,39.989,2.678398056,15.38276723
145,887,A,1,H,4,103.07,5.531,39.218,2.759548819,15.4484053
145,887,A,1,H,4,103.13,5.531,39.307,2.781272235,15.46284904
145,887,A,1,H,4,103.25,5.532,38.996,2.805729272,15.51774669
145,887,A,1,H,4,103.19,5.532,39.093,2.803999053,15.49429617
145,887,A,1,H,4,103.31,5.533,38.791,2.788462893,15.58220059
145,887,A,1,H,4,103.42,5.534,38.511,2.756650031,15.60987487
145,887,A,1,H,4,103.37,5.534,38.67,2.761199914,15.59565788
145,887,A,1,H,4,103.48,5.535,38.343,2.763393289,15.62033837
145,887,A,1,H,4,103.54,5.535,38.382,2.762139948,15.59880525
145,887,A,1,H,4,103.6,5.536,38.508,2.746890009,15.58027552
145,887,A,1,H,4,103.66,5.537,38.613,2.74764347,15.56774917
145,887,A,1,H,4,103.72,5.537,38.807,2.741400334,15.54422621
145,887,A,1,H,4,103.77,5.538,38.92,2.758866985,15.52945966
145,887,A,1,H,4,103.83,5.538,38.925,2.807630084,15.50494291
145,887,A,1,H,4,103.89,5.539,39.584,2.830396585,15.44842954
145,887,A,1,H,4,103.95,5.539,40.313,2.846166486,15.40091956
145,887,A,1,H,4,104.01,5.54,40.258,2.90193979,15.39341297
145,887,A,1,H,4,104.07,5.541,40.293,2.897716494,15.38490976
145,887,A,1,H,4,104.12,5.541,40.442,2.90219968,15.37215967
145,887,A,1,H,4,104.24,5.542,40.449,2.893768962,15.41216906
145,887,A,1,H,4,104.18,5.542,40.722,2.886982621,15.37666267
145,887,A,1,H,4,104.3,5.543,40.516,2.877558706,15.43067883
145,887,A,1,H,4,104.42,5.544,40.63,2.787148397,15.46870853
145,887,A,1,H,4,104.36,5.544,40.68,2.83335185,15.44519199
145,887,A,1,H,4,104.47,5.545,40.732,2.747648117,15.5049749
145,887,A,1,H,4,104.53,5.545,40.856,2.684450898,15.52349766
145,887,A,1,H,4,104.65,5.546,40.594,2.556066666,15.58055332
145,887,A,1,H,4,104.59,5.546,40.705,2.620257082,15.55402379
145,887,A,1,H,4,104.71,5.547,40.629,2.471879653,15.60008623
145,887,A,1,H,4,104.77,5.548,40.604,2.40669604,15.58362252
145,887,A,1,H,4,104.82,5.548,40.63,2.346212294,15.56390536
145,887,A,1,H,4,104.94,5.549,40.45,2.331860942,15.53199375
145,887,A,1,H,4,104.88,5.549,40.59,2.332034918,15.54044786
145,887,A,1,H,4,105,5.55,40.334,2.332690368,15.52654302
145,887,A,1,H,4,105.06,5.551,40.319,2.316523196,15.49609569
145,887,A,1,H,4,105.12,5.551,40.562,2.338359425,15.47365173
145,887,A,1,H,4,105.18,5.552,40.421,2.398199055,15.48021117
145,887,A,1,H,4,105.23,5.552,40.62,2.411734678,15.47251328
145,887,A,1,H,4,105.29,5.553,41.153,2.407580544,15.45407892
145,887,A,1,H,4,105.41,5.554,40.872,2.432282481,15.47922036
145,887,A,1,H,4,105.35,5.554,41.096,2.424429812,15.46864795
145,887,A,1,H,4,105.47,5.555,40.876,2.433138551,15.47779616
145,887,A,1,H,4,105.53,5.555,40.939,2.442998022,15.47437535
145,887,A,1,H,4,105.64,5.556,40.661,2.482415888,15.52127932
145,887,A,1,H,4,105.58,5.556,40.754,2.47555018,15.48169392
145,887,A,1,H,4,105.7,5.557,40.821,2.481284997,15.5218681
145,887,A,1,H,4,105.82,5.558,40.471,2.505033418,15.48105581
145,887,A,1,H,4,105.76,5.558,40.518,2.495157507,15.52446026
145,887,A,1,H,4,105.93,5.559,40.177,2.574481424,15.38698979
145,887,A,1,H,4,105.88,5.559,40.33,2.538912731,15.44865475
145,887,A,1,H,4,105.99,5.56,39.954,2.619366973,15.31259493
145,887,A,1,H,4,106.05,5.561,39.605,2.668255923,15.23820346
145,887,A,1,H,4,106.11,5.561,39.61,2.683148274,15.13081538
145,887,A,1,H,4,106.17,5.562,39.484,2.713044027,15.01343069
145,887,A,1,H,4,106.23,5.562,39.573,2.740943182,14.88104938
145,887,A,1,H,4,106.34,5.563,38.967,2.867433799,14.73302577
145,887,A,1,H,4,106.28,5.563,39.343,2.811528408,14.78240087
145,887,A,1,H,4,106.4,5.564,38.93,2.90034259,14.66765405
145,887,A,1,H,4,106.46,5.565,39.211,2.909254783,14.55228572
145,887,A,1,H,4,106.52,5.565,39.514,2.967170377,14.51592078
145,887,A,1,H,4,106.58,5.566,39.307,3.032089373,14.47755922
145,887,A,1,H,4,106.63,5.566,39.519,3.079691135,14.44892717
145,887,A,1,H,4,106.69,5.567,39.886,3.068616366,14.43557182
145,887,A,1,H,4,106.81,5.568,39.981,3.065477033,14.47887128
145,887,A,1,H,4,106.75,5.568,40.05,3.065544999,14.44721986
145,887,A,1,H,4,106.87,5.569,39.91,3.067412469,14.54152609
145,887,A,1,H,4,106.93,5.569,40.092,3.058351306,14.59818428
145,887,A,1,H,4,106.98,5.57,40.167,3.055969602,14.6595687
145,887,A,1,H,4,107.04,5.57,40.196,3.028914675,14.7562331
145,887,A,1,H,4,107.1,5.571,40.001,3.025863149,14.80590089
145,887,A,1,H,4,107.16,5.572,40.27,3.014815025,14.81557206
145,887,A,1,H,4,107.22,5.572,40.551,3.008770302,14.80624662
145,887,A,1,H,4,107.33,5.573,40.462,3.016363811,14.77132544
145,887,A,1,H,4,107.28,5.573,40.53,3.01672898,14.79992456
145,887,A,1,H,4,107.39,5.574,40.497,3.028328725,14.73500959
145,887,A,1,H,4,107.45,5.575,40.601,3.014297041,14.68369713
145,887,A,1,H,4,107.51,5.575,40.978,3.019268758,14.57338806
145,887,A,1,H,4,107.57,5.576,41.039,3.039243876,14.49408237
145,887,A,1,H,4,107.63,5.576,41.127,3.036222396,14.44078007
145,887,A,1,H,4,107.74,5.577,40.732,3.062858517,14.41290131
145,887,A,1,H,4,107.68,5.577,40.851,3.058873761,14.4261974
145,887,A,1,H,4,107.8,5.578,41.068,3.036846674,14.3506086
145,887,A,1,H,4,107.86,5.579,41.62,3.023838232,14.28031928
145,887,A,1,H,4,107.92,5.579,41.62,3.037833192,14.26703334
145,887,A,1,H,4,107.98,5.58,41.255,3.045831553,14.24975079
145,887,A,1,H,4,108.04,5.58,41.272,3.034833316,14.24047163
145,887,A,1,H,4,108.09,5.581,41.202,2.98850405,14.25390824
145,887,A,1,H,4,108.21,5.582,40.64,2.979523448,14.28736572
145,887,A,1,H,4,108.15,5.582,41.007,2.981512048,14.27363529
145,887,A,1,H,4,108.27,5.583,40.154,2.982538249,14.33309953
145,887,A,1,H,4,108.33,5.583,40.328,2.964556452,14.32183673
145,887,A,1,H,4,108.44,5.584,40.123,2.973265324,14.3670304
145,887,A,1,H,4,108.39,5.584,40.473,2.956578056,14.32257732
145,887,A,1,H,4,108.5,5.585,39.71,2.996293164,14.39777719
145,887,A,1,H,4,108.62,5.586,39.735,3.013359047,14.37028094
145,887,A,1,H,4,108.56,5.586,39.925,3.004324405,14.38452737
145,887,A,1,H,4,108.74,5.587,39.484,3.070438537,14.42379824
145,887,A,1,H,4,108.68,5.587,39.597,3.042397091,14.3980379
145,887,A,1,H,4,108.79,5.588,39.719,3.09214234,14.41826777
145,887,A,1,H,4,108.85,5.589,39.557,3.123190021,14.42403432
145,887,A,1,H,4,108.91,5.589,39.591,3.168241103,14.40880425
145,887,A,1,H,4,108.97,5.59,39.682,3.178295587,14.42957757
145,887,A,1,H,4,109.03,5.59,39.766,3.174353473,14.45435428
145,887,A,1,H,4,109.09,5.591,39.901,3.180414759,14.47113437
145,887,A,1,H,4,109.14,5.591,40.08,3.178135097,14.47562037
145,887,A,1,H,4,109.2,5.592,40.317,3.177202619,14.47540667
145,887,A,1,H,4,109.32,5.593,40.568,3.176347868,14.43298942
145,887,A,1,H,4,109.26,5.593,40.726,3.180273543,14.45319635
145,887,A,1,H,4,109.38,5.594,40.42,3.161425595,14.43678588
145,887,A,1,H,4,109.44,5.594,40.523,3.157506723,14.41158573
145,887,A,1,H,4,109.49,5.595,40.656,3.138243595,14.40308818
145,887,A,1,H,4,109.61,5.596,40.681,3.121421724,14.38970367
145,887,A,1,H,4,109.55,5.596,40.724,3.130330959,14.38889423
145,887,A,1,H,4,109.67,5.597,40.652,3.112515891,14.3955165
145,887,A,1,H,4,109.73,5.597,40.927,3.092613459,14.38333271
145,887,A,1,H,4,109.84,5.598,40.379,3.112467835,14.42767122
145,887,A,1,H,4,109.79,5.598,40.798,3.095714428,14.4121523
145,887,A,1,H,4,109.9,5.599,40.344,3.11057504,14.43349702
145,887,A,1,H,4,110.02,5.6,40.228,3.105799655,14.45615879
145,887,A,1,H,4,109.96,5.6,40.348,3.105685647,14.43132621
145,887,A,1,H,4,110.14,5.601,40.082,3.122037875,14.5428341
145,887,A,1,H,4,110.08,5.601,40.404,3.107917064,14.50299475
145,887,A,1,H,4,110.19,5.602,39.822,3.134807816,14.58236947
145,887,A,1,H,4,110.25,5.603,39.57,3.152934862,14.64121503
145,887,A,1,H,4,110.31,5.603,39.67,3.12206531,14.76606397
145,887,A,1,H,4,110.43,5.604,39.583,3.071336411,14.92377201
145,887,A,1,H,4,110.37,5.604,39.724,3.08619916,14.8389163
145,887,A,1,H,4,110.49,5.605,39.466,3.054477063,15.00663111
145,887,A,1,H,4,110.54,5.605,39.795,3.036263538,15.03818295
145,887,A,1,H,4,110.6,5.606,40.009,3.034410426,15.05604826
145,887,A,1,H,4,110.72,5.607,39.786,3.021714407,15.12678903
145,887,A,1,H,4,110.66,5.607,40.141,3.026560716,15.07491695
145,887,A,1,H,4,110.78,5.608,39.743,2.983871499,15.21166449
145,887,A,1,H,4,110.84,5.608,40.047,2.945031992,15.22954335
145,887,A,1,H,4,110.89,5.609,40.163,2.912835002,15.28011164
145,887,A,1,H,4,110.95,5.61,40.084,2.896001731,15.3309967
145,887,A,1,H,4,111.01,5.61,40.199,2.870171862,15.35288515
145,887,A,1,H,4,111.07,5.611,40.312,2.854345394,15.34377698
145,887,A,1,H,4,111.13,5.611,40.555,2.848522328,15.3326722
145,887,A,1,H,4,111.25,5.612,40.671,2.916886399,15.25147279
145,887,A,1,H,4,111.19,5.612,40.783,2.849702663,15.2935708
145,887,A,1,H,4,111.3,5.613,40.512,2.977708778,15.21606037
145,887,A,1,H,4,111.36,5.614,40.58,2.99289875,15.15296857
145,887,A,1,H,4,111.42,5.614,40.894,2.986092124,15.07288015
145,887,A,1,H,4,111.54,5.615,40.407,3.032489075,14.97371348
145,887,A,1,H,4,111.48,5.615,40.807,3.005288899,15.01479512
145,887,A,1,H,4,111.6,5.616,40.234,3.050692653,14.94163522
145,887,A,1,H,4,111.65,5.617,40.316,3.038531566,14.90523926
145,887,A,1,H,4,111.71,5.617,40.446,3.011741379,14.89316721
145,887,A,1,H,4,111.77,5.618,40.446,3.004954594,14.78709854
145,887,A,1,H,4,111.83,5.618,40.66,2.979171211,14.72103326
145,887,A,1,H,4,111.89,5.619,40.796,2.932391229,14.65297137
145,887,A,1,H,4,111.95,5.619,40.909,2.871614648,14.57791287
145,887,A,1,H,4,112,5.62,40.554,2.806470095,14.55153336
145,887,A,1,H,4,112.12,5.621,40.088,2.651932806,14.57343215
145,887,A,1,H,4,112.06,5.621,40.27,2.74069975,14.55648107
145,887,A,1,H,4,112.24,5.622,40.111,2.431409123,14.55334449
145,887,A,1,H,4,112.18,5.622,40.137,2.520169264,14.57938663
145,887,A,1,H,4,112.3,5.623,40.122,2.364652384,14.56530573
145,887,A,1,H,4,112.35,5.624,40.392,2.306524366,14.54094269
145,887,A,1,H,4,112.41,5.624,40.489,2.280773862,14.52091015
145,887,A,1,H,4,112.53,5.625,40.106,2.319283059,14.54885521
145,887,A,1,H,4,112.47,5.625,40.367,2.28402676,14.51888098
145,887,A,1,H,4,112.65,5.626,39.309,2.479805861,14.60581382
145,887,A,1,H,4,112.59,5.626,39.804,2.379542759,14.56683282
145,887,A,1,H,4,112.7,5.627,39.192,2.526694378,14.59846724
145,887,A,1,H,4,112.76,5.628,39.5,2.570963716,14.58645444
145,887,A,1,H,4,112.82,5.628,39.542,2.647236455,14.57044504
145,887,A,1,H,4,112.94,5.629,38.948,2.899792137,14.55943638
145,887,A,1,H,4,112.88,5.629,39.121,2.763512595,14.58343901
145,887,A,1,H,4,113,5.63,38.871,3.01107508,14.53143713
145,887,A,1,H,4,113.05,5.631,38.837,3.105980131,14.51310701
145,887,A,1,H,4,113.11,5.631,38.874,3.18226931,14.52511396
145,887,A,1,H,4,113.17,5.632,38.866,3.213561891,14.51312431
145,887,A,1,H,4,113.23,5.632,39.137,3.209857873,14.51113804
145,887,A,1,H,4,113.29,5.633,39.256,3.181157256,14.51515515
145,887,A,1,H,4,113.35,5.633,39.273,3.12946004,14.54017565
145,887,A,1,H,4,113.4,5.634,39.198,3.081381626,14.55686199
145,887,A,1,H,4,113.52,5.635,38.779,2.947003068,14.6199188
145,887,A,1,H,4,113.46,5.635,39.018,3.029690646,14.5808887
145,887,A,1,H,4,113.58,5.636,39.161,2.773318891,14.60995228
145,887,A,1,H,4,113.64,5.636,39.345,2.659638116,14.62698915
145,887,A,1,H,4,113.7,5.637,39.408,2.563960742,14.6450294
145,887,A,1,H,4,113.81,5.638,39.471,2.438227724,14.65577866
145,887,A,1,H,4,113.75,5.638,39.564,2.484898862,14.6427322
145,887,A,1,H,4,113.93,5.639,38.817,2.421895652,14.72588174
145,887,A,1,H,4,113.87,5.639,39.086,2.415559987,14.68882851
145,887,A,1,H,4,113.99,5.64,38.757,2.440234718,14.73993836
145,887,A,1,H,4,114.05,5.64,38.799,2.494577185,14.77199837
145,887,A,1,H,4,114.11,5.641,38.99,2.544923054,14.75406176
145,887,A,1,H,4,114.22,5.642,39.234,2.698232647,14.76285344
145,887,A,1,H,4,114.16,5.642,39.305,2.610880543,14.76878384
145,887,A,1,H,4,114.28,5.643,39.142,2.788588153,14.72692643
145,887,A,1,H,4,114.34,5.643,39.314,2.894947061,14.6470028
145,887,A,1,H,4,114.4,5.644,39.217,2.982309369,14.59608256
145,887,A,1,H,4,114.46,5.645,39.066,3.111675079,14.5591657
145,887,A,1,H,4,114.51,5.645,39.147,3.197649103,14.54090424
145,887,A,1,H,4,114.57,5.646,39.215,3.260021049,14.48899359
145,887,A,1,H,4,114.63,5.646,39.341,3.298396396,14.45208633
145,887,A,1,H,4,114.75,5.647,39.619,3.251157295,14.32428196
145,887,A,1,H,4,114.69,5.647,39.641,3.285775145,14.39318245
145,887,A,1,H,4,114.81,5.648,39.479,3.224542847,14.27038486
145,887,A,1,H,4,114.86,5.649,39.491,3.142533404,14.22113986
145,887,A,1,H,4,114.92,5.649,39.647,3.038925192,14.16924896
145,887,A,1,H,4,115.04,5.65,40.042,2.837718971,14.04747733
145,887,A,1,H,4,114.98,5.65,40.115,2.90532038,14.09936145
145,887,A,1,H,4,115.1,5.651,40.018,2.754120962,13.98359659
145,887,A,1,H,4,115.21,5.652,40.348,2.566533447,13.8524907
145,887,A,1,H,4,115.16,5.652,40.379,2.650526355,13.90671924
145,887,A,1,H,4,115.27,5.653,39.939,2.499945076,13.83061956
145,887,A,1,H,4,115.33,5.653,40.1,2.415360106,13.7867518
145,887,A,1,H,4,115.39,5.654,40.166,2.334778538,13.75288742
145,887,A,1,H,4,115.45,5.654,40.367,2.251200371,13.73702644
145,887,A,1,H,4,115.51,5.655,40.438,2.161625605,13.68516884
145,887,A,1,H,4,115.62,5.656,40.568,2.037080702,13.58110537
145,887,A,1,H,4,115.56,5.656,40.57,2.089649232,13.65395676
145,887,A,1,H,4,115.74,5.657,40.487,1.984953846,13.44941274
145,887,A,1,H,4,115.68,5.657,40.666,1.990515573,13.49925736
145,887,A,1,H,4,115.8,5.658,40.011,1.99339552,13.43757151
145,887,A,1,H,4,115.86,5.659,39.816,2.006840596,13.42573366
145,887,A,1,H,4,115.91,5.659,39.84,1.980880757,13.42353804
145,887,A,1,H,4,116.03,5.66,39.54,1.952786782,13.37387814
145,887,A,1,H,4,115.97,5.66,39.709,1.970332069,13.3987064
145,887,A,1,H,4,116.15,5.661,39.703,1.916706411,13.30123179
145,887,A,1,H,4,116.09,5.661,39.77,1.918244896,13.32405328
145,887,A,1,H,4,116.21,5.662,39.397,1.945171328,13.3164137
145,887,A,1,H,4,116.32,5.663,38.8,1.979699177,13.33442265
145,887,A,1,H,4,116.26,5.663,39.012,1.952228024,13.32723454
145,887,A,1,H,4,116.44,5.664,38.509,1.950651687,13.37280903
145,887,A,1,H,4,116.38,5.664,38.798,1.961173731,13.35461415
145,887,A,1,H,4,116.5,5.665,38.652,1.941133044,13.3710073
145,887,A,1,H,4,116.61,5.666,38.158,2.021691033,13.37804626
