Leg,Site,H,Cor,T,Sc,Top(cm),Depth (mbsf),L*,a*,b*
145,887,C,2,H,4,143.02,10.23,35.188,-0.563988257,2.691846983
145,887,C,2,H,4,142.97,10.23,35.336,-0.562988622,2.68456631
145,887,C,2,H,4,143.14,10.231,34.71,-0.566584467,2.707522697
145,887,C,2,H,4,143.08,10.231,34.933,-0.565786876,2.70018447
145,887,C,2,H,4,143.2,10.232,34.535,-0.568381029,2.715861666
145,887,C,2,H,4,143.31,10.233,34.04,-0.571172056,2.733485032
145,887,C,2,H,4,143.26,10.233,34.284,-0.569176563,2.725201375
145,887,C,2,H,4,143.43,10.234,33.701,-0.572758325,2.751167908
145,887,C,2,H,4,143.37,10.234,33.861,-0.571965705,2.7428261
145,887,C,2,H,4,143.54,10.235,33.381,-0.574542125,2.769796482
145,887,C,2,H,4,143.49,10.235,33.551,-0.573549917,2.760510458
145,887,C,2,H,4,143.6,10.236,33.251,-0.575331832,2.779140389
145,887,C,2,H,4,143.72,10.237,33.053,-0.575908161,2.797830427
145,887,C,2,H,4,143.66,10.237,33.126,-0.575120511,2.788485038
145,887,C,2,H,4,143.83,10.238,32.955,-0.57568285,2.815465566
145,887,C,2,H,4,143.77,10.238,32.983,-0.575897085,2.807118818
145,887,C,2,H,4,143.89,10.239,32.934,-0.575467587,2.823813054
145,887,C,2,H,4,143.95,10.239,32.957,-0.575251295,2.831161284
145,887,C,2,H,4,144,10.24,33.019,-0.575236933,2.838452041
145,887,C,2,H,4,144.06,10.241,33.105,-0.575018757,2.845801629
145,887,C,2,H,4,144.12,10.241,33.198,-0.574799552,2.854151958
145,887,C,2,H,4,144.18,10.242,33.264,-0.574579318,2.861503028
145,887,C,2,H,4,144.24,10.242,33.412,-0.574358057,2.868854838
145,887,C,2,H,4,144.29,10.243,33.607,-0.574339553,2.87614858
145,887,C,2,H,4,144.35,10.244,33.735,-0.574116406,2.883501749
145,887,C,2,H,4,144.41,10.244,33.848,-0.572892231,2.889855658
145,887,C,2,H,4,144.52,10.245,33.866,-0.572645239,2.903506417
145,887,C,2,H,4,144.47,10.245,33.939,-0.572667027,2.896210309
145,887,C,2,H,4,144.58,10.246,33.838,-0.57141815,2.910862426
145,887,C,2,H,4,144.64,10.246,33.869,-0.571190033,2.919219176
145,887,C,2,H,4,144.7,10.247,33.847,-0.570960888,2.926576667
145,887,C,2,H,4,144.81,10.248,33.687,-0.570704784,2.939233991
145,887,C,2,H,4,144.75,10.248,33.77,-0.569935815,2.930875142
145,887,C,2,H,4,144.93,10.249,33.192,-0.573239638,2.963953912
145,887,C,2,H,4,144.87,10.249,33.464,-0.571472725,2.951593581
145,887,C,2,H,4,145.04,10.25,32.395,-0.574976307,2.988616443
145,887,C,2,H,4,144.98,10.25,32.833,-0.57421128,2.976254753
145,887,C,2,H,4,145.1,10.251,32.085,-0.575740307,2.998978873
145,887,C,2,H,4,145.22,10.252,31.481,-0.57626522,3.016705956
145,887,C,2,H,4,145.16,10.252,31.796,-0.576503278,3.009342044
145,887,C,2,H,4,145.33,10.253,30.879,-0.520992778,2.935375052
145,887,C,2,H,4,145.27,10.253,31.182,-0.57523272,3.023009781
145,887,C,2,H,4,145.45,10.254,30.336,-0.476509808,2.875107815
145,887,C,2,H,4,145.39,10.254,30.602,-0.488751807,2.887741063
145,887,C,2,H,4,145.5,10.255,30.07,-0.485474023,2.898414007
145,887,C,2,H,4,145.62,10.256,29.559,-0.551985226,3.033150969
145,887,C,2,H,4,145.56,10.256,29.839,-0.510230138,2.951782117
145,887,C,2,H,4,145.73,10.257,29.008,-0.675700215,3.26782912
145,887,C,2,H,4,145.68,10.257,29.271,-0.606739285,3.139520561
145,887,C,2,H,4,145.85,10.258,28.22,-0.927203534,3.729571761
145,887,C,2,H,4,145.79,10.258,28.608,-0.808452389,3.51220007
145,887,C,2,H,4,145.91,10.259,27.922,-1.029953651,3.917944194
145,887,C,2,H,4,146.02,10.26,27.448,-1.190659528,4.21662891
145,887,C,2,H,4,145.96,10.26,27.648,-1.117911297,4.08025512
145,887,C,2,H,4,146.14,10.261,27.191,-1.291152907,4.406378714
145,887,C,2,H,4,146.08,10.261,27.362,-1.248406732,4.324003441
145,887,C,2,H,4,146.2,10.262,27.119,-1.318898054,4.459754727
145,887,C,2,H,4,146.31,10.263,27.037,-1.32959482,4.493446009
145,887,C,2,H,4,146.25,10.263,27.066,-1.330851558,4.487068637
145,887,C,2,H,4,146.37,10.264,26.977,-1.313337053,4.470824121
145,887,C,2,H,4,146.43,10.264,27.036,-1.281078258,4.419202974
145,887,C,2,H,4,146.48,10.265,27.144,-1.233028477,4.339519251
145,887,C,2,H,4,146.54,10.265,27.394,-1.170767797,4.232899463
145,887,C,2,H,4,146.6,10.266,27.815,-1.091506088,4.098280415
145,887,C,2,H,4,146.66,10.267,28.237,-0.998243351,3.936662108
145,887,C,2,H,4,146.71,10.267,28.643,-0.890190285,3.748980752
145,887,C,2,H,4,146.77,10.268,29.131,-0.767925663,3.537363804
145,887,C,2,H,4,146.83,10.268,29.604,-0.630660013,3.301747596
145,887,C,2,H,4,146.89,10.269,30.054,-0.558393334,3.17713213
145,887,C,2,H,4,146.94,10.269,30.442,-0.499336983,3.07645314
145,887,C,2,H,4,147,10.27,30.734,-0.45406842,3.001839032
145,887,C,2,H,4,147.06,10.271,30.924,-0.424798827,2.956225664
145,887,C,2,H,4,147.12,10.271,30.997,-0.414528207,2.942613038
145,887,C,2,H,4,147.23,10.272,30.976,-0.454196065,3.025325147
145,887,C,2,H,4,147.18,10.272,31.01,-0.423256558,2.965001152
145,887,C,2,H,4,147.29,10.273,30.879,-0.506922531,3.12471462
145,887,C,2,H,4,147.35,10.273,30.894,-0.504647969,3.126104833
145,887,C,2,H,4,147.41,10.274,30.9,-0.501372379,3.125495788
145,887,C,2,H,4,147.52,10.275,30.799,-0.496031125,3.126214462
145,887,C,2,H,4,147.46,10.275,30.859,-0.499308601,3.125822149
145,887,C,2,H,4,147.64,10.276,30.625,-0.489473088,3.12500131
145,887,C,2,H,4,147.58,10.276,30.702,-0.492752621,3.125607516
145,887,C,2,H,4,147.69,10.277,30.591,-0.486406026,3.123330038
145,887,C,2,H,4,147.81,10.278,30.467,-0.479842162,3.121121085
145,887,C,2,H,4,147.75,10.278,30.53,-0.483124608,3.122725191
145,887,C,2,H,4,147.92,10.279,30.344,-0.47348834,3.117848815
145,887,C,2,H,4,147.87,10.279,30.405,-0.476558688,3.11951772
145,887,C,2,H,4,148.04,10.28,30.228,-0.465916593,3.113645541
145,887,C,2,H,4,147.98,10.28,30.284,-0.470202981,3.116246808
145,887,C,2,H,4,148.1,10.281,30.177,-0.462629177,3.111045016
145,887,C,2,H,4,148.21,10.282,30.092,-0.455266243,3.105779311
145,887,C,2,H,4,148.16,10.282,30.131,-0.458340732,3.108445232
145,887,C,2,H,4,148.33,10.283,30.04,-0.447684555,3.1005832
145,887,C,2,H,4,148.27,10.283,30.062,-0.450975913,3.103180885
145,887,C,2,H,4,148.39,10.284,30.029,-0.443392169,3.096986255
145,887,C,2,H,4,148.44,10.284,30.029,-0.439314395,3.093322701
145,887,C,2,H,5,1.5,10.315,26.413,-0.734034251,3.842613661
145,887,C,2,H,5,1.56,10.316,26.55,-0.672258307,3.661203625
145,887,C,2,H,5,1.61,10.316,26.66,-0.614277568,3.493029161
145,887,C,2,H,5,1.67,10.317,26.746,-0.561499739,3.338620484
145,887,C,2,H,5,1.73,10.317,26.81,-0.514720881,3.197212547
145,887,C,2,H,5,1.79,10.318,26.854,-0.470940995,3.068805352
145,887,C,2,H,5,1.84,10.318,26.88,-0.431956972,2.951633255
145,887,C,2,H,5,1.9,10.319,26.891,-0.3971752,2.847227417
145,887,C,2,H,5,2.02,10.32,26.873,-0.339608573,2.671417965
145,887,C,2,H,5,1.96,10.32,26.888,-0.366392401,2.753822321
145,887,C,2,H,5,2.13,10.321,26.819,-0.296835552,2.536845238
145,887,C,2,H,5,2.08,10.321,26.849,-0.316823717,2.599014351
145,887,C,2,H,5,2.25,10.322,26.744,-0.268261041,2.442041466
145,887,C,2,H,5,2.19,10.322,26.783,-0.28104881,2.485442981
145,887,C,2,H,5,2.31,10.323,26.712,-0.253472243,2.392640691
145,887,C,2,H,5,2.42,10.324,26.684,-0.237690109,2.335074529
145,887,C,2,H,5,2.36,10.324,26.695,-0.242480792,2.356473945
145,887,C,2,H,5,2.54,10.325,26.644,-0.227105658,2.292277919
145,887,C,2,H,5,2.48,10.325,26.676,-0.238898398,2.330675854
145,887,C,2,H,5,2.59,10.326,26.637,-0.231110923,2.29611354
145,887,C,2,H,5,2.71,10.327,26.571,-0.257520644,2.353321128
145,887,C,2,H,5,2.65,10.327,26.588,-0.250316298,2.341716964
145,887,C,2,H,5,2.82,10.328,26.505,-0.287725942,2.425764021
145,887,C,2,H,5,2.77,10.328,26.548,-0.269723963,2.381926034
145,887,C,2,H,5,2.94,10.329,26.424,-0.33812778,2.55097729
145,887,C,2,H,5,2.88,10.329,26.485,-0.310927376,2.482370285
145,887,C,2,H,5,3,10.33,26.341,-0.388327157,2.683585036
145,887,C,2,H,5,3.06,10.331,26.321,-0.433525505,2.801193522
145,887,C,2,H,5,3.11,10.331,26.344,-0.472523343,2.904034494
145,887,C,2,H,5,3.17,10.332,26.371,-0.506719806,2.993644339
145,887,C,2,H,5,3.23,10.332,26.405,-0.535915241,3.067254925
145,887,C,2,H,5,3.29,10.333,26.464,-0.559109647,3.126866251
145,887,C,2,H,5,3.34,10.333,26.526,-0.5771042,3.172709589
145,887,C,2,H,5,3.4,10.334,26.614,-0.590296721,3.203322275
145,887,C,2,H,5,3.46,10.335,26.707,-0.596488214,3.1649357
145,887,C,2,H,5,3.52,10.335,26.844,-0.598678679,3.135549867
145,887,C,2,H,5,3.57,10.336,27.018,-0.595669947,3.112395572
145,887,C,2,H,5,3.63,10.336,27.234,-0.586858526,3.093011097
145,887,C,2,H,5,3.69,10.337,27.444,-0.574046077,3.075627363
145,887,C,2,H,5,3.75,10.337,27.637,-0.5552326,3.05924437
145,887,C,2,H,5,3.8,10.338,27.81,-0.531220583,3.042092442
145,887,C,2,H,5,3.86,10.339,27.974,-0.502405221,3.022710807
145,887,C,2,H,5,3.92,10.339,28.134,-0.45058883,2.997329913
145,887,C,2,H,5,3.98,10.34,28.277,-0.399771411,2.96594976
145,887,C,2,H,5,4.04,10.34,28.412,-0.351952963,2.926570348
145,887,C,2,H,5,4.09,10.341,28.511,-0.332936805,2.955421404
145,887,C,2,H,5,4.15,10.342,28.586,-0.325116472,2.99904335
145,887,C,2,H,5,4.21,10.342,28.661,-0.327295111,3.055666037
145,887,C,2,H,5,4.32,10.343,28.68,-0.361453278,3.214142888
145,887,C,2,H,5,4.27,10.343,28.688,-0.339472722,3.127289465
145,887,C,2,H,5,4.44,10.344,28.66,-0.436803701,3.428393201
145,887,C,2,H,5,4.38,10.344,28.674,-0.393629004,3.313767674
145,887,C,2,H,5,4.5,10.345,28.637,-0.48897737,3.557019469
145,887,C,2,H,5,4.61,10.346,28.631,-0.559126425,3.676502885
145,887,C,2,H,5,4.55,10.346,28.641,-0.523954642,3.622875259
145,887,C,2,H,5,4.67,10.347,28.617,-0.59429718,3.716131252
145,887,C,2,H,5,4.73,10.347,28.623,-0.628466907,3.740760361
145,887,C,2,H,5,4.84,10.348,28.593,-0.693608736,3.730248983
145,887,C,2,H,5,4.78,10.348,28.611,-0.662440894,3.747618517
145,887,C,2,H,5,4.9,10.349,28.53,-0.72277555,3.69488019
145,887,C,2,H,5,5.02,10.35,28.297,-0.772106091,3.639144828
145,887,C,2,H,5,4.96,10.35,28.414,-0.748941335,3.638512139
145,887,C,2,H,5,5.13,10.351,27.986,-0.805238808,3.645640016
145,887,C,2,H,5,5.07,10.351,28.158,-0.791075937,3.641005968
145,887,C,2,H,5,5.25,10.352,27.566,-0.817561466,3.669910333
145,887,C,2,H,5,5.19,10.352,27.776,-0.814400651,3.658274804
145,887,C,2,H,5,5.3,10.353,27.378,-0.813528027,3.67377384
145,887,C,2,H,5,5.42,10.354,27.017,-0.813844858,3.684048356
145,887,C,2,H,5,5.36,10.354,27.201,-0.821686956,3.678410728
145,887,C,2,H,5,5.53,10.355,26.661,-0.813965006,3.698552599
145,887,C,2,H,5,5.48,10.355,26.84,-0.818001731,3.690686726
145,887,C,2,H,5,5.65,10.356,26.356,-0.791273954,3.712832795
145,887,C,2,H,5,5.59,10.356,26.483,-0.805119994,3.706192327
145,887,C,2,H,5,5.71,10.357,26.29,-0.771426885,3.720474005
145,887,C,2,H,5,5.82,10.358,26.194,-0.720537922,3.731984813
145,887,C,2,H,5,5.76,10.358,26.204,-0.747386876,3.726342245
145,887,C,2,H,5,5.88,10.359,26.222,-0.690687939,3.736628122
145,887,C,2,H,5,5.94,10.359,26.273,-0.657836929,3.740272171
145,887,C,2,H,5,6,10.36,26.349,-0.62398489,3.742916962
145,887,C,2,H,5,6.05,10.361,26.469,-0.588940739,3.744788186
145,887,C,2,H,5,6.11,10.361,26.642,-0.554086815,3.745434335
145,887,C,2,H,5,6.17,10.362,26.858,-0.518231862,3.743081225
145,887,C,2,H,5,6.23,10.362,27.1,-0.484375881,3.738728855
145,887,C,2,H,5,6.28,10.363,27.313,-0.451328445,3.732602447
145,887,C,2,H,5,6.34,10.363,27.512,-0.420470579,3.725251436
145,887,C,2,H,5,6.4,10.364,27.663,-0.393611685,3.723901165
145,887,C,2,H,5,6.46,10.365,27.76,-0.368751762,3.723551636
145,887,C,2,H,5,6.51,10.365,27.825,-0.348701041,3.723427594
145,887,C,2,H,5,6.57,10.366,27.887,-0.332839233,3.725079423
145,887,C,2,H,5,6.63,10.366,27.941,-0.322976397,3.726731993
145,887,C,2,H,5,6.74,10.367,27.931,-0.321058527,3.721263628
145,887,C,2,H,5,6.69,10.367,27.949,-0.319112533,3.728385303
145,887,C,2,H,5,6.8,10.368,27.908,-0.331192777,3.712918297
145,887,C,2,H,5,6.92,10.369,27.786,-0.346458193,3.706229858
145,887,C,2,H,5,6.86,10.369,27.846,-0.348325999,3.709573707
145,887,C,2,H,5,7.03,10.37,27.663,-0.343531211,3.698768059
145,887,C,2,H,5,6.98,10.37,27.73,-0.344589358,3.70288675
145,887,C,2,H,5,7.15,10.371,27.6,-0.339788743,3.6890853
145,887,C,2,H,5,7.09,10.371,27.61,-0.341660491,3.694426309
145,887,C,2,H,5,7.21,10.372,27.591,-0.337915966,3.685745032
145,887,C,2,H,5,7.26,10.373,27.557,-0.336854534,3.681628707
145,887,C,2,H,5,7.32,10.373,27.567,-0.335979872,3.678289797
145,887,C,2,H,5,7.38,10.374,27.563,-0.334104182,3.675951628
145,887,C,2,H,5,7.44,10.374,27.585,-0.334227464,3.6726142
145,887,C,2,H,5,7.49,10.375,27.646,-0.314162746,3.616500243
145,887,C,2,H,5,7.55,10.376,27.73,-0.302284143,3.580164173
145,887,C,2,H,5,7.61,10.376,27.893,-0.288404511,3.550828844
145,887,C,2,H,5,7.67,10.377,28.018,-0.285523851,3.545494256
145,887,C,2,H,5,7.72,10.377,28.127,-0.291455849,3.560382665
145,887,C,2,H,5,7.78,10.378,28.202,-0.306573303,3.595049436
145,887,C,2,H,5,7.84,10.378,28.275,-0.328689729,3.647716947
145,887,C,2,H,5,7.9,10.379,28.262,-0.358805127,3.716385199
145,887,C,2,H,5,8.01,10.38,27.532,-0.433847353,3.890945585
145,887,C,2,H,5,7.96,10.38,27.874,-0.393919497,3.798054192
145,887,C,2,H,5,8.13,10.381,27.173,-0.539071294,4.225287029
145,887,C,2,H,5,8.07,10.381,27.382,-0.486959838,4.069615937
145,887,C,2,H,5,8.24,10.382,26.407,-0.640106293,4.474852622
145,887,C,2,H,5,8.19,10.382,26.808,-0.591181722,4.361958862
145,887,C,2,H,5,8.3,10.383,26.048,-0.687214835,4.563525813
145,887,C,2,H,5,8.42,10.384,25.493,-0.768428835,4.664874419
145,887,C,2,H,5,8.36,10.384,25.718,-0.730322349,4.626199746
145,887,C,2,H,5,8.53,10.385,25.278,-0.829454722,4.608446577
145,887,C,2,H,5,8.47,10.385,25.345,-0.801350122,4.679770546
145,887,C,2,H,5,8.59,10.386,25.27,-0.852558295,4.59412335
145,887,C,2,H,5,8.65,10.386,25.303,-0.867660839,4.564800863
145,887,C,2,H,5,8.7,10.387,25.357,-0.87657884,4.509699356
145,887,C,2,H,5,8.76,10.388,25.463,-0.876679499,4.428378228
145,887,C,2,H,5,8.82,10.388,25.638,-0.86877913,4.31805784
145,887,C,2,H,5,8.88,10.389,25.881,-0.850877732,4.183738194
145,887,C,2,H,5,8.94,10.389,26.183,-0.823975306,3.972419288
145,887,C,2,H,5,8.99,10.39,26.501,-0.775889166,3.746320766
145,887,C,2,H,5,9.05,10.391,26.815,-0.757984854,3.676003218
145,887,C,2,H,5,9.11,10.391,27.152,-0.737079515,3.603686412
145,887,C,2,H,5,9.17,10.392,27.399,-0.726173147,3.548370346
145,887,C,2,H,5,9.22,10.392,27.648,-0.717083721,3.501274191
145,887,C,2,H,5,9.28,10.393,27.843,-0.710175468,3.467959483
145,887,C,2,H,5,9.34,10.393,27.952,-0.706266187,3.449645517
145,887,C,2,H,5,9.4,10.394,27.886,-0.704355877,3.447332291
145,887,C,2,H,5,9.45,10.395,27.739,-0.706263167,3.458238503
145,887,C,2,H,5,9.51,10.395,27.862,-0.711350972,3.498926635
145,887,C,2,H,5,9.63,10.396,27.952,-0.719523497,3.563305124
145,887,C,2,H,5,9.57,10.396,28.007,-0.719437749,3.570615509
145,887,C,2,H,5,9.74,10.397,27.619,-0.719511365,3.535904675
145,887,C,2,H,5,9.68,10.397,27.786,-0.719427502,3.554213702
145,887,C,2,H,5,9.8,10.398,27.459,-0.7185942,3.511596388
145,887,C,2,H,5,9.92,10.399,27.361,-0.705756785,3.372982038
145,887,C,2,H,5,9.86,10.399,27.377,-0.716676007,3.479288843
145,887,C,2,H,5,9.97,10.4,27.404,-0.697656648,3.291893601
145,887,C,2,H,5,10.03,10.4,27.508,-0.693735541,3.227588154
145,887,C,2,H,5,10.09,10.401,27.532,-0.692813406,3.265283449
145,887,C,2,H,5,10.15,10.401,27.647,-0.693890242,3.271979485
145,887,C,2,H,5,10.2,10.402,27.765,-0.697786821,3.288893414
145,887,C,2,H,5,10.26,10.403,27.537,-0.703861772,3.321590808
145,887,C,2,H,5,10.32,10.403,27.576,-0.711935695,3.385288942
145,887,C,2,H,5,10.43,10.404,26.825,-0.649901882,3.470904114
145,887,C,2,H,5,10.38,10.404,27.208,-0.672008589,3.419987818
145,887,C,2,H,5,10.55,10.405,26.045,-0.687042873,3.828305323
145,887,C,2,H,5,10.49,10.405,26.431,-0.649972892,3.618604348
145,887,C,2,H,5,10.61,10.406,25.683,-0.728111826,3.978007039
145,887,C,2,H,5,10.72,10.407,25.3,-0.849068902,4.299628775
145,887,C,2,H,5,10.66,10.407,25.559,-0.783001834,4.136925701
145,887,C,2,H,5,10.84,10.408,24.556,-1.062199952,4.715037146
145,887,C,2,H,5,10.78,10.408,25.009,-0.923134941,4.46133259
145,887,C,2,H,5,10.9,10.409,24.111,-1.183263934,4.923742443
145,887,C,2,H,5,11.01,10.41,23.394,-1.372211898,5.207370744
145,887,C,2,H,5,10.95,10.41,23.732,-1.286149801,5.083664089
145,887,C,2,H,5,11.13,10.411,23.061,-1.488333008,5.317786277
145,887,C,2,H,5,11.07,10.411,23.179,-1.439272967,5.28707814
145,887,C,2,H,5,11.18,10.412,22.989,-1.51921559,5.297710291
145,887,C,2,H,5,11.24,10.412,23.036,-1.531273745,5.229419786
145,887,C,2,H,5,11.3,10.413,23.25,-1.525330872,5.107130022
145,887,C,2,H,5,11.36,10.414,23.636,-1.502386971,4.938840999
145,887,C,2,H,5,11.41,10.414,24.107,-1.460266268,4.727767379
145,887,C,2,H,5,11.47,10.415,24.69,-1.414320482,4.569479714
145,887,C,2,H,5,11.53,10.415,25.372,-1.355373667,4.39519279
145,887,C,2,H,5,11.59,10.416,26.043,-1.283425824,4.214906608
145,887,C,2,H,5,11.64,10.416,26.804,-1.198301836,4.034835354
145,887,C,2,H,5,11.7,10.417,27.4,-1.102352108,3.85255053
145,887,C,2,H,5,11.76,10.418,27.816,-0.984401351,3.594266446
145,887,C,2,H,5,11.82,10.418,28.504,-0.858449567,3.372983103
145,887,C,2,H,5,11.88,10.419,28.809,-0.724496753,3.165700501
145,887,C,2,H,5,11.93,10.419,29.353,-0.653368624,3.043632232
145,887,C,2,H,5,11.99,10.42,29.838,-0.603413925,2.976350989
145,887,C,2,H,5,12.05,10.42,30.364,-0.571458199,2.958070486
145,887,C,2,H,5,12.11,10.421,30.893,-0.552501444,2.986790724
145,887,C,2,H,5,12.16,10.422,31.388,-0.554370029,3.063724822
145,887,C,2,H,5,12.22,10.422,31.453,-0.577411389,3.190446418
145,887,C,2,H,5,12.34,10.423,31.316,-0.694491023,3.594891834
145,887,C,2,H,5,12.28,10.423,31.462,-0.62245172,3.366168756
145,887,C,2,H,5,12.39,10.424,31.25,-0.710356324,3.735828298
145,887,C,2,H,5,12.51,10.425,30.963,-0.743430132,4.027277912
145,887,C,2,H,5,12.45,10.425,31.151,-0.726393742,3.879552735
145,887,C,2,H,5,12.62,10.426,30.738,-0.773327508,4.307942662
145,887,C,2,H,5,12.57,10.426,30.827,-0.759465493,4.174003831
145,887,C,2,H,5,12.74,10.427,30.51,-0.799393432,4.547397956
145,887,C,2,H,5,12.68,10.427,30.613,-0.787360985,4.433669939
145,887,C,2,H,5,12.8,10.428,30.412,-0.811424852,4.647126715
145,887,C,2,H,5,12.91,10.429,30.312,-0.830313117,4.804798029
145,887,C,2,H,5,12.86,10.429,30.333,-0.821455243,4.735856214
145,887,C,2,H,5,12.97,10.43,30.316,-0.836341623,4.850528887
145,887,C,2,H,5,13.03,10.43,30.359,-0.8423691,4.873260485
145,887,C,2,H,5,13.14,10.431,30.285,-0.844250139,4.840937007
145,887,C,2,H,5,13.09,10.431,30.309,-0.84439555,4.871992825
145,887,C,2,H,5,13.2,10.432,30.362,-0.841274703,4.778670705
145,887,C,2,H,5,13.32,10.433,30.174,-0.838320746,4.678140323
145,887,C,2,H,5,13.26,10.433,30.305,-0.834298238,4.686405143
145,887,C,2,H,5,13.43,10.434,29.834,-0.846192672,4.66382341
145,887,C,2,H,5,13.37,10.434,30.001,-0.84217205,4.671086872
145,887,C,2,H,5,13.49,10.435,29.775,-0.851212266,4.655560688
145,887,C,2,H,5,13.55,10.435,29.905,-0.855230832,4.644298708
145,887,C,2,H,5,13.6,10.436,30.115,-0.858078851,4.634247624
145,887,C,2,H,5,13.66,10.437,30.363,-0.862095531,4.621987001
145,887,C,2,H,5,13.72,10.437,30.606,-0.865111183,4.61072712
145,887,C,2,H,5,13.78,10.438,30.871,-0.867125807,4.59946798
145,887,C,2,H,5,13.84,10.438,31.086,-0.870139403,4.590209581
145,887,C,2,H,5,13.89,10.439,31.317,-0.87198328,4.58016148
145,887,C,2,H,5,13.95,10.44,31.582,-0.87299499,4.569904439
145,887,C,2,H,5,14.01,10.44,31.825,-0.874005672,4.560648139
145,887,C,2,H,5,14.07,10.441,32.186,-0.874015326,4.55139258
145,887,C,2,H,5,14.12,10.441,32.545,-0.873855918,4.543346846
145,887,C,2,H,5,14.18,10.442,32.87,-0.874863687,4.536092645
145,887,C,2,H,5,14.24,10.442,33.204,-0.875870427,4.530839185
145,887,C,2,H,5,14.3,10.443,33.502,-0.877876138,4.525586466
145,887,C,2,H,5,14.35,10.444,33.784,-0.879713446,4.519543099
145,887,C,2,H,5,14.41,10.444,34.021,-0.882717273,4.513291738
145,887,C,2,H,5,14.47,10.445,34.171,-0.884720071,4.508041118
145,887,C,2,H,5,14.53,10.445,34.295,-0.887721841,4.505791239
145,887,C,2,H,5,14.58,10.446,34.282,-0.890555863,4.504750239
145,887,C,2,H,5,14.64,10.446,34.289,-0.893555748,4.502501718
145,887,C,2,H,5,14.7,10.447,34.2,-0.896554604,4.504253938
145,887,C,2,H,5,14.82,10.448,33.678,-0.902549232,4.513760601
145,887,C,2,H,5,14.76,10.448,33.914,-0.899552433,4.508006899
145,887,C,2,H,5,14.93,10.449,33.395,-0.906374028,4.517477646
145,887,C,2,H,5,14.87,10.449,33.503,-0.904379113,4.516722586
145,887,C,2,H,5,14.99,10.45,33.393,-0.907367914,4.517233447
145,887,C,2,H,5,15.05,10.45,33.52,-0.909360772,4.514989989
145,887,C,2,H,5,15.1,10.451,33.704,-0.909187368,4.51295434
145,887,C,2,H,5,15.16,10.452,33.845,-0.910178341,4.50871224
145,887,C,2,H,5,15.22,10.452,33.948,-0.910168285,4.504470881
145,887,C,2,H,5,15.28,10.453,34.024,-0.910157201,4.500230263
145,887,C,2,H,5,15.33,10.453,34.093,-0.909980512,4.497196981
145,887,C,2,H,5,15.39,10.454,34.207,-0.909967543,4.491957721
145,887,C,2,H,5,15.45,10.454,34.417,-0.908953546,4.486719202
145,887,C,2,H,5,15.51,10.455,34.56,-0.90893852,4.483481425
145,887,C,2,H,5,15.56,10.456,34.683,-0.909758546,4.479450509
145,887,C,2,H,5,15.62,10.456,34.751,-0.909741635,4.478214089
145,887,C,2,H,5,15.68,10.457,34.83,-0.910723696,4.475978411
145,887,C,2,H,5,15.74,10.457,34.897,-0.910704728,4.476743473
145,887,C,2,H,5,15.8,10.458,34.918,-0.910684732,4.478509276
145,887,C,2,H,5,15.85,10.459,34.948,-0.909500617,4.479481345
145,887,C,2,H,5,15.91,10.459,34.959,-0.908478736,4.483248506
145,887,C,2,H,5,15.97,10.46,35.05,-0.907455826,4.488016409
145,887,C,2,H,5,16.03,10.46,35.156,-0.905431888,4.490785052
145,887,C,2,H,5,16.08,10.461,35.199,-0.902244488,4.494759487
145,887,C,2,H,5,16.14,10.461,35.242,-0.899218665,4.497529489
145,887,C,2,H,5,16.2,10.462,35.31,-0.896191814,4.500300231
145,887,C,2,H,5,16.26,10.463,35.451,-0.893163934,4.501071714
145,887,C,2,H,5,16.31,10.463,35.588,-0.889973249,4.504048517
145,887,C,2,H,5,16.37,10.464,35.735,-0.887943484,4.507821358
145,887,C,2,H,5,16.43,10.464,35.866,-0.885912691,4.510594941
145,887,C,2,H,5,16.49,10.465,35.987,-0.884880869,4.515369264
145,887,C,2,H,5,16.54,10.465,36.147,-0.884686899,4.519348433
145,887,C,2,H,5,16.6,10.466,36.313,-0.884653192,4.523124115
145,887,C,2,H,5,16.72,10.467,36.309,-0.887582694,4.535677701
145,887,C,2,H,5,16.66,10.467,36.341,-0.886618457,4.528900537
145,887,C,2,H,5,16.78,10.468,36.344,-0.890545902,4.540455605
145,887,C,2,H,5,16.83,10.468,36.381,-0.89234779,4.544437758
145,887,C,2,H,5,16.89,10.469,36.457,-0.895309113,4.545217021
145,887,C,2,H,5,16.95,10.469,36.548,-0.898269408,4.546997025
145,887,C,2,H,5,17.01,10.47,36.541,-0.901228675,4.549777769
145,887,C,2,H,5,17.12,10.471,36.357,-0.907984659,4.556544392
145,887,C,2,H,5,17.06,10.471,36.475,-0.905027278,4.552762289
145,887,C,2,H,5,17.24,10.472,36.126,-0.912896337,4.56311082
145,887,C,2,H,5,17.18,10.472,36.241,-0.910941012,4.560327235
145,887,C,2,H,5,17.29,10.473,36.01,-0.914691655,4.569097706
145,887,C,2,H,5,17.35,10.474,35.994,-0.915645095,4.572882649
145,887,C,2,H,5,17.41,10.474,36.024,-0.916597506,4.575668333
145,887,C,2,H,5,17.47,10.475,36.136,-0.916548889,4.576454758
145,887,C,2,H,5,17.52,10.475,36.247,-0.915340922,4.573444011
145,887,C,2,H,5,17.58,10.476,36.378,-0.91429042,4.570231794
145,887,C,2,H,5,17.64,10.476,36.539,-0.913238889,4.567020318
